"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LUAD"
"387","calyculin","5311365","A549","trt_cp","down",-0.414240377282963,2.55018234456541e-05,0.000151137697748057,-1.20683992685189,-1.20859883665944,16,92,"PPP1CA; PPP1CC; PPP2CA",-88.2642007405657,FALSE,FALSE
"388","BRD-K17025677","56643212","A549","trt_cp","down",-0.413843024528678,2.55018234456541e-05,0.000151137697748057,-1.20568228700022,-0.554829961803924,16,92,NA,-92.7056251477192,FALSE,FALSE
"389","BRD-K81538844","654376","A549","trt_cp","down",-0.413694456176152,2.55018234456541e-05,0.000151137697748057,-1.205249450827,-0.01205249450827,16,92,NA,-86.3527140943827,FALSE,FALSE
"390","MW-STK33-4C","755673","A549","trt_cp","down",-0.413591516989563,2.55018234456541e-05,0.000151137697748057,-1.2049495497859,-0.984671348945885,16,92,NA,-92.1639880248956,FALSE,FALSE
"391","strophanthidin","6185","A549","trt_cp","down",-0.413244896088268,2.55453419156978e-05,0.000151137697748057,-1.2039397111364,-1.16758934217028,16,92,"ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4; FXYD2",-88.1519341369259,FALSE,FALSE
"392","butabindide","9817923","A549","trt_cp","down",-0.413181555414293,2.55453419156978e-05,0.000151137697748057,-1.20375517563832,-0.784307841798348,16,92,"TPP2",-86.8845032695186,FALSE,FALSE
"393","BRD-K58138547",NA,"A549","trt_cp","down",-0.412948528233561,2.55453419156978e-05,0.000151137697748057,-1.20307627874373,-1.17504219878933,16,92,NA,-88.8422752698338,FALSE,FALSE
"394","oseltamivir-carboxylate",NA,"A549","trt_cp","down",-0.412780037570469,2.55453419156978e-05,0.000151137697748057,-1.2025854012951,-0.0380059251954466,16,92,NA,-89.0796108091074,FALSE,FALSE
"395","afloqualone",NA,"A549","trt_cp","down",-0.412635774271651,2.55453419156978e-05,0.000151137697748057,-1.20216510738234,0.644760052250001,16,92,NA,-87.8673284487513,FALSE,FALSE
"396","BRD-K60085502",NA,"A549","trt_cp","down",-0.412584134724646,2.55453419156978e-05,0.000151137697748057,-1.20201466172192,-1.25369178799703,16,92,NA,-86.8126132513984,FALSE,FALSE
"397","apicidin","467801","A549","trt_cp","down",-0.412583209624659,2.55453419156978e-05,0.000151137697748057,-1.20201196655346,-1.27133078954804,16,92,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-91.6371228236036,FALSE,FALSE
"398","adarotene",NA,"A549","trt_cp","down",-0.412541815058724,2.55453419156978e-05,0.000151137697748057,-1.20189136842333,-0.928841880721673,16,92,NA,-90.9891278657528,FALSE,FALSE
"399","BRD-K80126354","44142061","A549","trt_cp","down",-0.412451713776634,2.55888603857416e-05,0.000151137697748057,-1.20162886908563,-0.545285397470675,16,92,NA,-85.5481367682975,FALSE,FALSE
"400","BRD-K66555411","4064091","A549","trt_cp","down",-0.412435662276055,2.55888603857416e-05,0.000151137697748057,-1.20158210495338,-0.85051048710476,16,92,NA,-85.2389112109037,FALSE,FALSE
"401","ML-161",NA,"A549","trt_cp","down",-0.412429316543311,2.55888603857416e-05,0.000151137697748057,-1.20156361741798,0.666072761621875,16,92,NA,-89.7591191995588,FALSE,FALSE
"402","merck-ketone","NotFound","A549","trt_cp","down",-0.412419742067596,2.55888603857416e-05,0.000151137697748057,-1.20153572332507,-1.1353928125317,16,92,NA,-86.8510202473804,FALSE,FALSE
"403","L-690330","132449","A549","trt_cp","down",-0.412172780812362,2.55888603857416e-05,0.000151137697748057,-1.20081623116654,-0.280757836960033,16,92,"IMPA1",-91.1141968013866,FALSE,FALSE
"404","perhexiline","5284439","A549","trt_cp","down",-0.412050741480287,2.55888603857416e-05,0.000151137697748057,-1.20046068412991,0,16,92,"CPT1A; CPT2; KCNH2",-88.0465610966674,FALSE,FALSE
"405","BRD-K77644833","44491589","A549","trt_cp","down",-0.411803742922333,2.55888603857416e-05,0.000151137697748057,-1.19974108329435,-0.596284558312887,16,92,NA,-90.3844638777279,FALSE,FALSE
"406","BRD-K78149572",NA,"A549","trt_cp","down",-0.411792465482491,2.55888603857416e-05,0.000151137697748057,-1.1997082278186,-0.610716387082439,16,92,NA,-86.6255022453321,FALSE,FALSE
"407","AVN-944",NA,"A549","trt_cp","down",-0.411602667067039,2.55888603857416e-05,0.000151137697748057,-1.19915527277514,-1.02803977102053,16,92,NA,-91.0511699361853,FALSE,FALSE
"408","CGS-12066B","9915956","A549","trt_cp","down",-0.411512564353308,2.55888603857416e-05,0.000151137697748057,-1.19889276926652,-0.664541393340125,16,92,"HTR1B; HTR1D; HTR2B",-83.6189238162767,FALSE,FALSE
"409","KF-38789","5310849","A549","trt_cp","down",-0.411401894546303,2.56323788557854e-05,0.000151137697748057,-1.19857034598498,-0.77556473422974,16,92,"SELP",-89.7049554872765,FALSE,FALSE
"410","BRD-K49448285",NA,"A549","trt_cp","down",-0.411364751321727,2.56323788557854e-05,0.000151137697748057,-1.19846213363078,-1.19876862812201,16,92,NA,-91.0570787047979,FALSE,FALSE
"411","BRD-K61175124","44511206","A549","trt_cp","down",-0.410966678450575,2.56323788557854e-05,0.000151137697748057,-1.19730239580451,-0.826138653105114,16,92,NA,-88.2474592294966,FALSE,FALSE
"412","BRD-K14270862","2159213","A549","trt_cp","down",-0.410772968015483,2.56323788557854e-05,0.000151137697748057,-1.19673804355848,-0.0119673804355848,16,92,NA,-83.5184747498621,FALSE,FALSE
"413","BRD-K99633092","44237409","A549","trt_cp","down",-0.410700344397887,2.56323788557854e-05,0.000151137697748057,-1.19652646331147,-1.19844836788475,16,92,NA,-87.4133380603482,FALSE,FALSE
"414","BRD-K96431673",NA,"A549","trt_cp","down",-0.410584440948315,2.56323788557854e-05,0.000151137697748057,-1.1961887924366,0.0220783303267693,16,92,NA,-88.7959899157016,FALSE,FALSE
"415","BRD-K64581877",NA,"A549","trt_cp","down",-0.410138037401287,2.56758973258292e-05,0.000151137697748057,-1.19488824895126,0.620044661111743,16,92,NA,-83.1403135586544,FALSE,FALSE
"416","BRD-K19876534","54646516","A549","trt_cp","down",-0.410028975765373,2.56758973258292e-05,0.000151137697748057,-1.19457051088436,-0.79319148970202,16,92,NA,-90.306665090995,FALSE,FALSE
"417","GR-159897","3570748","A549","trt_cp","down",-0.409975915984832,2.56758973258292e-05,0.000151137697748057,-1.19441592754295,0,16,92,"TAC1; TACR2",-89.8113133223036,FALSE,FALSE
"418","BIX-01338","56676725","A549","trt_cp","down",-0.409750424583904,2.56758973258292e-05,0.000151137697748057,-1.19375898524392,-1.00281082688118,16,92,NA,-87.9943669739226,FALSE,FALSE
"419","BRD-A59145032","51003718","A549","trt_cp","down",-0.409705610166642,2.56758973258292e-05,0.000151137697748057,-1.19362842378489,-0.300655200096925,16,92,NA,-89.685259591901,FALSE,FALSE
"420","orantinib","5329099","A549","trt_cp","down",-0.409513561082236,2.56758973258292e-05,0.000151137697748057,-1.19306891168591,0.0648938731911727,16,92,"AURKA; AURKB; EGFR; FGFR2; IKBKE; KDR; PDGFRA; PDGFRB; TBK1",-89.4745135113842,FALSE,FALSE
"421","MK-1775","24856436","A549","trt_cp","down",-0.409487012928514,2.5719415795873e-05,0.000151137697748057,-1.19299156680681,-1.00827543144085,16,92,"WEE1",-82.6439769951942,FALSE,FALSE
"422","BRD-K45114207","877183","A549","trt_cp","down",-0.409349005113826,2.5719415795873e-05,0.000151137697748057,-1.19258949750088,0,16,92,NA,-89.5798865516426,FALSE,FALSE
"423","BRD-K25712227",NA,"A549","trt_cp","down",-0.409171838485377,2.5719415795873e-05,0.000151137697748057,-1.19207334366209,-0.608499996693712,16,92,NA,-86.925864649807,FALSE,FALSE
"424","BRD-K49630153","44142051","A549","trt_cp","down",-0.408964827201546,2.5719415795873e-05,0.000151137697748057,-1.19147024097984,0,16,92,NA,-87.1011581186481,FALSE,FALSE
"425","nelarabine",NA,"A549","trt_cp","down",-0.408880912479814,2.5719415795873e-05,0.000151137697748057,-1.19122576544778,0.69444303966901,16,92,"POLA1",-88.1844323642953,TRUE,FALSE
"426","BRD-K05153001","665013","A549","trt_cp","down",-0.408012306808628,2.57629342659167e-05,0.000151137697748057,-1.18869518643577,-0.878859397459585,16,92,NA,-89.3061136059245,FALSE,FALSE
"427","BRD-K03829970","53338854","A549","trt_cp","down",-0.407970756490116,2.57629342659167e-05,0.000151137697748057,-1.18857413453909,-1.17706464028777,16,92,NA,-85.6791144725439,FALSE,FALSE
"428","BRD-K05885357",NA,"A549","trt_cp","down",-0.407878216223485,2.57629342659167e-05,0.000151137697748057,-1.18830452951085,0.602748854448218,16,92,NA,-88.7290238714252,FALSE,FALSE
"429","BRD-K67470788","14165","A549","trt_cp","down",-0.407829850182573,2.57629342659167e-05,0.000151137697748057,-1.18816362081997,-0.998975304256133,16,92,NA,-91.6509099503663,FALSE,FALSE
"430","JAS07-006","1776583","A549","trt_cp","down",-0.407736571287731,2.57629342659167e-05,0.000151137697748057,-1.18789186388655,-0.0219911716351254,16,92,NA,-85.952887418262,FALSE,FALSE
"431","BRD-K85853281","151582","A549","trt_cp","down",-0.407333093845682,2.58064527359605e-05,0.000151137697748057,-1.18671638048765,-1.15779750713045,16,92,NA,-83.2141731663122,FALSE,FALSE
"432","mometasone","441336","A549","trt_cp","down",-0.40717286283983,2.58064527359605e-05,0.000151137697748057,-1.18624956656514,-0.773136025162832,16,92,"NR3C1; PGR",-88.2051130544395,TRUE,FALSE
"433","PFI-1",NA,"A549","trt_cp","down",-0.406780675298882,2.58064527359605e-05,0.000151137697748057,-1.1851069749464,-0.75881869253684,16,92,"BRD4",-94.0065390372646,FALSE,FALSE
"434","BRD-K14939371","53338846","A549","trt_cp","down",-0.40676981334888,2.58064527359605e-05,0.000151137697748057,-1.18507532995072,-1.0817583456818,16,92,NA,-86.0090207200819,FALSE,FALSE
"435","BRD-K61192129","24086889","A549","trt_cp","down",-0.406707024522942,2.58064527359605e-05,0.000151137697748057,-1.18489240219607,-0.821068900726979,16,92,NA,-85.245804774285,FALSE,FALSE
"436","devazepide","443375","A549","trt_cp","down",-0.40639605604414,2.58499712060043e-05,0.000151137697748057,-1.18398643262673,0.0251659577836313,16,92,"CCKAR; CCKBR; GAST",-88.3971480343496,FALSE,FALSE
"437","EPZ-015666",NA,"A549","trt_cp","down",-0.406343921581487,2.58499712060043e-05,0.000151137697748057,-1.18383454508861,-0.855749709719984,16,92,NA,-89.3002048373119,FALSE,FALSE
"438","amodiaquine","2165","A549","trt_cp","down",-0.40624933575267,2.58499712060043e-05,0.000151137697748057,-1.18355898055896,0.953053038037236,16,92,"CYP2C8; HNMT",-82.6085243835185,FALSE,FALSE
"439","BRD-K24677486","6875617","A549","trt_cp","down",-0.406212917888813,2.58499712060043e-05,0.000151137697748057,-1.18345288145669,-0.934161543925721,16,92,NA,-84.5328133616954,FALSE,FALSE
"440","BRD-A18763547",NA,"A549","trt_cp","down",-0.405974256502633,2.58499712060043e-05,0.000151137697748057,-1.1827575699766,-0.500632681830579,16,92,NA,-84.7839360277318,FALSE,FALSE
"441","BRD-K99259037","54619273","A549","trt_cp","down",-0.405592014365275,2.58499712060043e-05,0.000151137697748057,-1.18164395310489,-0.937642800179773,16,92,NA,-89.9324430788624,FALSE,FALSE
"442","GSK-2636771",NA,"A549","trt_cp","down",-0.405536848025441,2.58499712060043e-05,0.000151137697748057,-1.18148323255426,-0.998899863577796,16,92,NA,-84.598794611203,FALSE,FALSE
"443","BRD-K18364651","44494982","A549","trt_cp","down",-0.405431622514247,2.58934896760481e-05,0.000151137697748057,-1.18117667057914,-0.668222954517771,16,92,NA,-90.8030016544552,FALSE,FALSE
"444","racecadotril","107751","A549","trt_cp","down",-0.405404635922163,2.58934896760481e-05,0.000151137697748057,-1.18109804836218,-0.929268106493427,16,92,"MME",-84.8124950760262,FALSE,FALSE
"445","BRD-K76926998","44634603","A549","trt_cp","down",-0.405351723910629,2.58934896760481e-05,0.000151137697748057,-1.18094389552815,-0.777620984101514,16,92,NA,-87.2892539194832,FALSE,FALSE
"446","BRD-K32644160","1090779","A549","trt_cp","down",-0.404911476492691,2.58934896760481e-05,0.000151137697748057,-1.17966128719058,-0.973547630668161,16,92,NA,-87.9835342314662,FALSE,FALSE
"447","BRD-K56518176","4602050","A549","trt_cp","down",-0.404518876932553,2.58934896760481e-05,0.000151137697748057,-1.17851749520307,-0.792849754477236,16,92,NA,-82.0993854880643,FALSE,FALSE
"448","bortezomib","73707406","A549","trt_cp","down",-0.40438300630689,2.59370081460919e-05,0.000151137697748057,-1.17812165234243,-1.00556382922597,16,92,"AIFM1; BAX; BCL2L11; CASP9; CYCS; DIABLO; IL6; JUN; MAPK8; NFKBIA; PSMA1; PSMA2; PSMA3; PSMA4; PSMA5; PSMA6; PSMA7; PSMA8; PSMB1; PSMB10; PSMB2; PSMB3; PSMB4; PSMB5; PSMB6; PSMB7; PSMB8; PSMD1; PSMD2; RELA; TP53; VEGFA",-88.3715433703616,TRUE,TRUE
"449","BRD-K82176364",NA,"A549","trt_cp","down",-0.404290055176613,2.59370081460919e-05,0.000151137697748057,-1.17785085031197,0,16,92,NA,-87.7639249980304,FALSE,FALSE
"450","PKCbeta-inhibitor","6419755","A549","trt_cp","down",-0.404231977216585,2.59370081460919e-05,0.000151137697748057,-1.17768164710322,0,16,92,"PRKCB",-88.3902544709683,FALSE,FALSE
"451","BRD-K67269534",NA,"A549","trt_cp","down",-0.404196736581089,2.59370081460919e-05,0.000151137697748057,-1.17757897771536,0,16,92,NA,-87.4222012132672,FALSE,FALSE
"452","BRD-K95138506","53338817","A549","trt_cp","down",-0.404003065295683,2.59370081460919e-05,0.000151137697748057,-1.17701473952726,-0.0117701473952726,16,92,NA,-86.0562908689829,FALSE,FALSE
"453","BRD-K66857873",NA,"A549","trt_cp","down",-0.403954107608215,2.59370081460919e-05,0.000151137697748057,-1.17687210714471,0,16,92,NA,-85.7027495469944,FALSE,FALSE
"454","BRD-K65955264","5716367","A549","trt_cp","down",-0.403839537172981,2.59370081460919e-05,0.000151137697748057,-1.1765383198481,-0.987996027221507,16,92,NA,-85.4506420861892,FALSE,FALSE
"455","BRD-K21274734",NA,"A549","trt_cp","down",-0.403828613603135,2.59370081460919e-05,0.000151137697748057,-1.17650649533037,1.07467330480387,16,92,NA,-87.0725990703537,FALSE,FALSE
"456","regadenoson",NA,"A549","trt_cp","down",-0.403661864529081,2.59370081460919e-05,0.000151137697748057,-1.17602069179365,0,16,92,"ADORA2A",-88.0199716379107,TRUE,FALSE
"457","BRD-K48115423",NA,"A549","trt_cp","down",-0.403651590051446,2.59370081460919e-05,0.000151137697748057,-1.17599075832865,0.653925436937185,16,92,NA,-81.3568502324116,FALSE,FALSE
"458","MW-MITF10",NA,"A549","trt_cp","down",-0.403389166777112,2.59805266161356e-05,0.000151137697748057,-1.17522621942185,-0.969911154438993,16,92,NA,-83.3146222327267,FALSE,FALSE
"459","BRD-K25836724",NA,"A549","trt_cp","down",-0.403316193426188,2.59805266161356e-05,0.000151137697748057,-1.1750136202685,-0.75703575239685,16,92,NA,-80.7512014496179,FALSE,FALSE
"460","ursodiol",NA,"A549","trt_cp","down",-0.403264479414353,2.59805266161356e-05,0.000151137697748057,-1.17486295766369,-0.929987518612037,16,92,NA,-86.0316709997636,TRUE,FALSE
"461","BRD-K88114291",NA,"A549","trt_cp","down",-0.403167665937245,2.59805266161356e-05,0.000151137697748057,-1.17458090314646,-0.917881022503735,16,92,NA,-88.8531080122902,FALSE,FALSE
"462","MD-II-008-P","60194076","A549","trt_cp","down",-0.40311765591024,2.59805266161356e-05,0.000151137697748057,-1.17443520489819,-0.990150231959266,16,92,NA,-88.7743244307886,FALSE,FALSE
"463","BRD-K72005960",NA,"A549","trt_cp","down",-0.40295845288411,2.59805266161356e-05,0.000151137697748057,-1.17397138587198,0.0257885146760635,16,92,NA,-86.3940754746711,FALSE,FALSE
"464","thioperamide","6713984","A549","trt_cp","down",-0.402927887573383,2.59805266161356e-05,0.000151137697748057,-1.17388233748513,-1.11186941989712,16,92,"CYP46A1; HRH3; HRH4",-84.7346962892933,FALSE,FALSE
"465","BRD-K40389799",NA,"A549","trt_cp","down",-0.402637423714182,2.59805266161356e-05,0.000151137697748057,-1.17303610567912,0.795598226212886,16,92,NA,-82.6597337114945,FALSE,FALSE
"466","BRD-K03176945","1242564","A549","trt_cp","down",-0.40227439665063,2.60240450861794e-05,0.000151137697748057,-1.17197846963288,-1.00567948788016,16,92,NA,-88.6906168754432,FALSE,FALSE
"467","daphnetin","5280569","A549","trt_cp","down",-0.40225738504617,2.60240450861794e-05,0.000151137697748057,-1.17192890835251,-0.743074109484597,16,92,NA,-85.6791144725439,FALSE,FALSE
"468","dactinomycin","457193","A549","trt_cp","down",-0.401933670454672,2.60240450861794e-05,0.000151137697748057,-1.17098580450424,-1.1491910600218,16,92,"POLR2A; TOP2A; TOP2B",-80.3819034113291,TRUE,FALSE
"469","scriptaid","5186","A549","trt_cp","down",-0.401795693961441,2.60240450861794e-05,0.000151137697748057,-1.17058382644963,-1.25352228796144,16,92,"HDAC1; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-91.6755298195856,FALSE,FALSE
"470","clomipramine","2801","A549","trt_cp","down",-0.401550596907864,2.60240450861794e-05,0.000151137697748057,-1.16986976542026,0,16,92,"HTR2B; SLC6A2; SLC6A3; SLC6A4",-88.9949184589931,TRUE,FALSE
"471","nilotinib","644241","A549","trt_cp","down",-0.401201015778054,2.60675635562232e-05,0.000151137697748057,-1.16885130249809,0,16,92,"ABL1; ABL2; BCR; CYP2B6; CYP2C8; DDR1; DDR2; EPHA2; EPHA4; EPHA5; EPHA8; EPHB1; EPHB2; EPHB3; EPHB4; KIT; MAPK11; MLTK; PDGFRA",-82.1023398723706,TRUE,FALSE
"472","ST-638","5941457","A549","trt_cp","down",-0.400884395576644,2.60675635562232e-05,0.000151137697748057,-1.16792886730909,0.0167393945015738,16,92,NA,-87.8397541952257,FALSE,FALSE
"473","BRD-K73427206","54632054","A549","trt_cp","down",-0.400557643196705,2.60675635562232e-05,0.000151137697748057,-1.16697691322656,0.793150658614401,16,92,NA,-86.8953360119751,FALSE,FALSE
"474","BRD-K00944562","23777636","A549","trt_cp","down",-0.400154242266526,2.6111082026267e-05,0.000151137697748057,-1.16580165273587,-0.317798353232567,16,92,NA,-86.9800283620893,FALSE,FALSE
"475","BRD-K70647219",NA,"A549","trt_cp","down",-0.400027547133576,2.6111082026267e-05,0.000151137697748057,-1.16543254157876,-0.588571651723007,16,92,NA,-81.3647285905617,FALSE,FALSE
"476","hydrastine",NA,"A549","trt_cp","down",-0.400027518943819,2.6111082026267e-05,0.000151137697748057,-1.16543245945126,0,16,92,NA,-80.009650988734,FALSE,FALSE
"477","AG-592","NotFound","A549","trt_cp","down",-0.399721840801804,2.6111082026267e-05,0.000151137697748057,-1.16454190264709,-0.836911408086379,16,92,NA,-88.571456708422,FALSE,FALSE
"478","remoxipride","54477","A549","trt_cp","down",-0.399591646583123,2.6111082026267e-05,0.000151137697748057,-1.16416259732109,-0.834558904749976,16,92,"DRD3; DRD4; SIGMAR1",-85.3551169936185,FALSE,FALSE
"479","BRD-K91583156",NA,"A549","trt_cp","down",-0.399566204749119,2.6111082026267e-05,0.000151137697748057,-1.16408847557253,-1.18310762389269,16,92,NA,-85.353147404081,FALSE,FALSE
"480","pyroxamide","4996","A549","trt_cp","down",-0.399514782583896,2.6111082026267e-05,0.000151137697748057,-1.16393866322801,-0.856285855532554,16,92,"HDAC1; HDAC3; HDAC6",-82.5622390293863,FALSE,FALSE
"481","ixazomib","25183872","A549","trt_cp","down",-0.399443927033261,2.61546004963107e-05,0.000151137697748057,-1.16373223403319,-1.0140048733482,16,92,"PSMB5",-87.6319624990152,TRUE,FALSE
"482","BRD-K03861125",NA,"A549","trt_cp","down",-0.399418708966715,2.61546004963107e-05,0.000151137697748057,-1.16365876420443,0,16,92,NA,-86.6914834948397,FALSE,FALSE
"483","FCCP","3330","A549","trt_cp","down",-0.398983236614204,2.61546004963107e-05,0.000151137697748057,-1.16239006745039,-0.869766262606009,16,92,NA,-80.3809186165603,FALSE,FALSE
"484","WAY-213613","24868316","A549","trt_cp","down",-0.398840124799074,2.61546004963107e-05,0.000151137697748057,-1.161973128248,0,16,92,"SLC1A2",-80.7492318600804,FALSE,FALSE
"485","tacalcitol",NA,"A549","trt_cp","down",-0.398469372632769,2.61981189663545e-05,0.000151137697748057,-1.16089298603637,-0.381663353213677,16,92,NA,-87.9589143622469,FALSE,FALSE
"486","met-leu-phe","91672","A549","trt_cp","down",-0.398367922290924,2.61981189663545e-05,0.000151137697748057,-1.16059742256683,-1.02974492299893,16,92,NA,-83.9015599149137,FALSE,FALSE
"487","BRD-K33218695",NA,"A549","trt_cp","down",-0.398363990364788,2.61981189663545e-05,0.000151137697748057,-1.16058596736905,-0.0308559373619532,16,92,NA,-87.6595367525408,FALSE,FALSE
"488","zimelidine","5365247","A549","trt_cp","down",-0.398248783348689,2.61981189663545e-05,0.000151137697748057,-1.16025032547003,-0.0190843259046704,16,92,"MAOA; MAOB; SLC6A4",-89.3740644449697,FALSE,FALSE
"489","BRD-K53423944","3238389","A549","trt_cp","down",-0.397923790281405,2.61981189663545e-05,0.000151137697748057,-1.15930349693506,-0.914635886528668,16,92,NA,-88.8964389821161,FALSE,FALSE
"490","naproxol","3032818","A549","trt_cp","down",-0.397896422460094,2.61981189663545e-05,0.000151137697748057,-1.15922376405222,-1.12484605667797,16,92,NA,-85.8081225872528,FALSE,FALSE
"491","BRD-A82913781","4061190","A549","trt_cp","down",-0.397439289631008,2.62416374363983e-05,0.000151137697748057,-1.15789196208344,-0.278020152361216,16,92,NA,-88.0170172536044,FALSE,FALSE
"492","BRD-K52678950","5716861","A549","trt_cp","down",-0.397323479473771,2.62416374363983e-05,0.000151137697748057,-1.15755456300466,-0.527852750010173,16,92,NA,-87.7274875915859,FALSE,FALSE
"493","BRD-K04188046","52780","A549","trt_cp","down",-0.397107233445847,2.62416374363983e-05,0.000151137697748057,-1.15692455599705,-0.813137816255578,16,92,NA,-82.5829197195305,FALSE,FALSE
"494","BRD-K00203625","702927","A549","trt_cp","down",-0.396765343746641,2.62416374363983e-05,0.000151137697748057,-1.15592850114048,-0.0231185700228096,16,92,NA,-83.4564326794296,FALSE,FALSE
"495","BRD-K28296557",NA,"A549","trt_cp","down",-0.396630160989507,2.62416374363983e-05,0.000151137697748057,-1.15553466230275,-1.00452491197413,16,92,NA,-88.6216812416292,FALSE,FALSE
"496","emetine","10219","A549","trt_cp","down",-0.396589081052236,2.62416374363983e-05,0.000151137697748057,-1.1554149808057,-1.11212151208292,16,92,"MRPS7; RPS11; RPS12; RPS13; RPS14; RPS15; RPS15A; RPS16; RPS19; RPS2; RPS20; RPS21; RPS23; RPS24; RPS25; RPS27; RPS27L; RPS28; RPS29; RPS3; RPS3A; RPS5; RPS6; RPS7; RPS8; RPSA; RPSAP58; RSRC1",-90.4021901835658,FALSE,FALSE
"497","BRD-K53475565","60191187","A549","trt_cp","down",-0.3961561163397,2.62851559064421e-05,0.000151137697748057,-1.15415358976161,-0.979385871002668,16,92,NA,-82.5514062869298,FALSE,FALSE
"498","BRD-K27597389","44495992","A549","trt_cp","down",-0.396004711617579,2.62851559064421e-05,0.000151137697748057,-1.15371249016391,-1.0216461928053,16,92,NA,-85.2763334121169,FALSE,FALSE
"499","BRD-K28841686","54660888","A549","trt_cp","down",-0.395906813683835,2.62851559064421e-05,0.000151137697748057,-1.15342727621163,-0.0197498760095275,16,92,NA,-82.7247301662334,FALSE,FALSE
"500","BRD-K45895591","9550235","A549","trt_cp","down",-0.395796293432734,2.62851559064421e-05,0.000151137697748057,-1.15310528864337,-0.645777770280932,16,92,NA,-82.8665406129363,FALSE,FALSE
"501","quercetin","16212154","A549","trt_cp","down",-0.395655445597865,2.62851559064421e-05,0.000151137697748057,-1.15269494527741,0.746738994730201,16,92,"ACTB; AHR; AKR1B1; AOX1; ATP5A1; ATP5B; ATP5C1; ATP5F1A; ATP5F1B; ATP5F1C; CBR1; CEBPB; CSNK2A1; CSNK2B; CYP1B1; CYP2C8; EGFR; EIF3F; ERN1; ERN2; ESR2; GAA; HCK; HIBCH; HSP90AA1; HSPA2; MAOA; NQO2; NR1I2; PIK3CG; PIM1; PTPN1; RUVBL2; SCN5A; SF3B3; SHBG; SIRT1; STK17B; UBA1; UGT3A1",-82.756243598834,FALSE,FALSE
"502","razoxane",NA,"A549","trt_cp","down",-0.395561186397531,2.62851559064421e-05,0.000151137697748057,-1.15242033234088,0,16,92,"TOP2A; TOP2B",-84.5269045930828,TRUE,FALSE
"503","BRD-K72883421","24747338","A549","trt_cp","down",-0.395412768714784,2.63286743764859e-05,0.000151137697748057,-1.15198793512609,0.801811449692293,16,92,NA,-86.0444733317577,FALSE,FALSE
"504","BRD-K86231656","24747342","A549","trt_cp","down",-0.395339730111361,2.63286743764859e-05,0.000151137697748057,-1.15177514586738,-0.788998029823801,16,92,NA,-88.6118332939415,FALSE,FALSE
"505","BRD-K44242139","60185091","A549","trt_cp","down",-0.395204436417261,2.63286743764859e-05,0.000151137697748057,-1.15138098382802,-0.0259865297435269,16,92,NA,-86.3113527140944,FALSE,FALSE
"506","BRD-K81335188",NA,"A549","trt_cp","down",-0.39490039119952,2.63286743764859e-05,0.000151137697748057,-1.15049518435395,0,16,92,NA,-86.1764358307729,FALSE,FALSE
"507","BRD-K27452769",NA,"A549","trt_cp","down",-0.394705483984999,2.63286743764859e-05,0.000151137697748057,-1.14992734543381,0.0194848129376207,16,92,NA,-85.1443709131017,FALSE,FALSE
"508","BRD-K50532142",NA,"A549","trt_cp","down",-0.394698549862816,2.63286743764859e-05,0.000151137697748057,-1.14990714369596,-0.576235727223628,16,92,NA,-87.3828094225163,FALSE,FALSE
"509","BRD-K84633118",NA,"A549","trt_cp","down",-0.394457482256765,2.63721928465296e-05,0.000151137697748057,-1.1492048219813,-1.3219459008634,16,92,NA,-90.5292287087371,FALSE,FALSE
"510","BRD-K77629773","54632190","A549","trt_cp","down",-0.394310102336912,2.63721928465296e-05,0.000151137697748057,-1.14877544816492,-0.994396168856186,16,92,NA,-85.6190419916489,FALSE,FALSE
"511","KU-C104254","44630538","A549","trt_cp","down",-0.394265853116821,2.63721928465296e-05,0.000151137697748057,-1.14864653334042,-1.05443169276982,16,92,NA,-86.6796659576144,FALSE,FALSE
"512","ketoprofen","3825","A549","trt_cp","down",-0.394231267883238,2.63721928465296e-05,0.000151137697748057,-1.14854577338785,-0.867276853726209,16,92,"CXCR1; SLC5A8",-85.4457181123454,TRUE,FALSE
"513","tremulacin","442544","A549","trt_cp","down",-0.394185013715117,2.63721928465296e-05,0.000151137697748057,-1.14841101738642,-1.03971879162817,16,92,NA,-83.5204443393997,FALSE,FALSE
"514","BRD-K98064019","49843374","A549","trt_cp","down",-0.394129441966951,2.63721928465296e-05,0.000151137697748057,-1.14824911572698,-0.954233751846248,16,92,NA,-86.1665878830852,FALSE,FALSE
"515","BRD-K74292317","3235398","A549","trt_cp","down",-0.393597810911101,2.63721928465296e-05,0.000151137697748057,-1.14670027206098,-0.994320333701932,16,92,NA,-84.3210824864098,FALSE,FALSE
"516","dacarbazine","5351166","A549","trt_cp","down",-0.393481711239214,2.64157113165734e-05,0.000151137697748057,-1.1463620295158,0,16,92,"CYP2E1; PGD; POLA2",-89.2972504530056,TRUE,FALSE
