"","...1","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"1229",83026,"reserpine","11908593","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ABCG2; BIRC5; DBH; PNMT; SLC18A1; SLC18A2; TH",0
"1230",83038,"PCA-4248","4698","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"PTAFR",0
"1231",83050,"lesinurad",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.02091546,24,97,"SLC22A11; SLC22A12",0
"1232",83067,"TAK-875",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1233",83072,"metolazone","4170","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.0434622,24,97,"CA7; SLC12A3",0
"1234",83091,"luteolin","5280445","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CSNK2A2; TNKS2; TOP1; TTR",0
"1235",83115,"selamectin","9578507","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1236",83126,"VX-765",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CASP1; IL1B",0
"1237",83131,"sulmazole","55690","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1238",83141,"siguazodan","72124","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"PDE3A",0
"1239",83142,"MF-101",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.7447357,24,97,NA,0
"1240",83145,"moxisylyte","6420039","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ADRA1B; ADRA1D; ADRA2B; ADRA2C",0
"1241",83157,"ketoprofen","3825","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.8026811,24,97,"CXCR1; SLC5A8",0
"1242",83163,"dexamethasone-acetate","236702","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8722215,24,97,NA,0
"1243",83168,"hydroxyurea",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"BRCA1; H2AFX; NBN; RAD17; RRM1; TP53",0
"1244",83215,"ulipristal",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.9620016,24,97,"AR; NR3C1; PGR",0
"1245",83226,"apremilast",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"IFNG; IL2; NOS3; PDE4A; PDE4B; PDE4D; TNF",0
"1246",83233,"trimethobenzamide","5577","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1247",83237,"bemegride","2310","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1248",83278,"dolasetron","3033817","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.3136219,24,97,"DCXR; HTR3A",0
"1249",83288,"WAY-362450",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"NR1H4",0
"1250",83290,"estrone","5870","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8155203,24,97,"AR; BPNT1; CYP19A1; CYP2A6; ESR1; ESR2; HSD17B1; HSD17B11; HSD17B12; HSD17B2; HSD17B6; HSD17B7; HSD17B8; SHBG; SULT1E1; UGT1A1; UGT1A10; UGT1A3; UGT1A4; UGT1A5; UGT1A6; UGT1A7; UGT1A8; UGT1A9; UGT2A2; UGT2A3; UGT2B10; UGT2B11; UGT2B15; UGT2B17; UGT2B4; UGT2B7",0
"1251",83293,"pyrazinoylguanidine",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1252",83295,"scopolamine","2837667","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CHRM1; CHRM4; CHRM5; CHRNA4; CHRNB2; RELA; SI",0
"1253",83320,"NVP-DPP728",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1254",83337,"CYT-997",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8013836,24,97,NA,0
"1255",83349,"PF-04457845",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1256",83363,"zaldaride","65909","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.2828503,24,97,"CALM1",0
"1257",83364,"dimethyl-fumarate",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.02207988,24,97,NA,0
"1258",83379,"FK-866","6914657","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1259",83397,"isoconazole",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1260",83402,"BRD-A13133631",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1261",83409,"niguldipine","71317558","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.7252376,24,97,"ADRA1A; ADRA1B; ADRA1D; CACNA1C",0
"1262",83410,"abacavir",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.5335098,24,97,"ABCB1; ABCG2; ADAL; ADH1A; B2M; SLC22A1; SLC22A2; SLC22A3",0
"1263",83420,"camicinal",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.02786012,24,97,"MLNR",0
"1264",83423,"esmolol","104769","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.5524772,24,97,"ADRB1",0
"1265",83424,"Y-27152","6918184","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ABCC9; KCNJ8",0
"1266",83428,"fidarestat",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"AKR1A1; AKR1B1; AKR1B10",0
"1267",83432,"ursodeoxycholyltaurine",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1268",83436,"bisoprolol","2405","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.6680546,24,97,"ADRB1; ADRB2",0
"1269",83447,"benzydamine","12555","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"FMO1; FMO3; FMO4; FMO5; PRSS2",0
"1270",83457,"estramustine",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ESR2; KLK3; MAP1A; MAP2; MOAP1; PEBP1",0
"1271",83482,"cefdinir","6398970","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"MPO",0
"1272",83494,"estramustine-phosphate",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.026964,24,97,NA,0
"1273",83518,"prochlorperazine","4917","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"DRD1; DRD3; DRD4; S100A4",0
"1274",83526,"TAK-733",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"MAP2K1",0
"1275",83531,"naftifine","47641","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"SQLE",0
"1276",83551,"BMY-14802","108046","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"SIGMAR1",0
"1277",83552,"tipiracil",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.02919284,24,97,"TYMP",0
"1278",83556,"pranlukast","4887","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.6377598,24,97,"CYSLTR1; IL5; NFKB1; RNASE3; TNF",0
"1279",83559,"desoxypeganine","442894","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ACHE; MAOA",0
"1280",83569,"torasemide","41781","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,1.02299,24,97,"CYP2C8; CYP2C9; SLC12A1; SLC12A2",0
"1281",83570,"latanoprost","5311221","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.7663114,24,97,"PTGFR; TYR",0
"1282",83571,"forskolin","3413","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.04219346,24,97,"ADCY1; ADCY2; ADCY4; ADCY5; ADCY6; ADCY7; GNAL; GNAS",0
"1283",83580,"BRD-K61195623",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1284",83586,"balapiravir",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8604158,24,97,NA,0
"1285",83587,"bromocriptine","31101","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ADCY10; ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; DRD1; DRD3; DRD4; GH1; HTR1B; HTR1D; HTR2B; HTR6; HTR7; PRL; PRLR",0
"1286",83593,"mazindol",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.9265418,24,97,"SLC18A2; SLC6A2; SLC6A3; SLC6A4",0
"1287",83594,"exemestane","60198","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CYP19A1",0
"1288",83609,"ornidazole","28061","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1289",83634,"mepyramine","20057109","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"HRH1",0
"1290",83649,"ARN-509",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1291",83655,"trimipramine","5584","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.04237078,24,97,"ADRA1A; ADRA1B; ADRA2B; ADRB1; ADRB2; ADRB3; CHRM1; CHRM4; CHRM5; DRD1; HRH1; HTR1D; HTR3A; SLC6A2; SLC6A3; SLC6A4",0
"1292",83689,"fosfomycin",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,1.011828,24,97,NA,0
"1293",83715,"rimonabant","104850","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CNR1; GPR55",0
"1294",83735,"racecadotril","107751","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.3386839,24,97,"MME",0
"1295",83751,"azithromycin","447043","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.3548852,24,97,"MLNR; PADI4",0
"1296",83767,"cilomilast","151170","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"IL12A; IL12B; IL1B; PDE4A; PDE4B; PDE4C; PDE4D; TNF",0
"1297",83772,"ethylenediaminetetraacetic-acid",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8002414,24,97,NA,0
"1298",83791,"ftorafur",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.4836363,24,97,NA,0
"1299",83792,"hexachlorophene","3598","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"GLUD1; SDHD",0
"1300",83809,"aliskiren","5493444","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.4317597,24,97,"ACE2; AGT; CMA1; CPA3; CTSG; CTSZ; ENPEP; REN",0
"1301",83812,"imipramine","3696","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.03989479,24,97,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4",0
"1302",83822,"BRD-K72166146",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1303",83833,"aspirin","2244","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.2697729,24,97,"AKR1C1; ASIC3; CRP; EDNRA; EPX; HSPA5; IKBKB; LPO; LTF; MPO; NFKB1; NFKB2; NFKBIA; PRKAA1; PRKAA2; PRKAB1; PRKAB2; PRKAG1; PRKAG2; PRKAG3; PTGIR; RPS6KA3; SELP; SERPINC1; TF; TP53",0
"1304",83834,"torin-1","49836027","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"MTOR; PIK3CA",0
"1305",83846,"L-655240","122070","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.9114886,24,97,"PTGES",0
"1306",83877,"dalfampridine",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"KCNA1; KCNA10; KCNA2; KCNA3; KCNA4; KCNA5; KCNA6; KCNA7; KCNB1; KCNB2; KCNC1; KCNC2; KCNC3; KCND1; KCND2; KCND3",0
"1307",83887,"etravirine",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1308",83896,"dosulepin","5284550","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ADRA1B; ADRA1D; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; HRH1; SLC6A2; SLC6A4",0
"1309",83926,"flumazenil","3373","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8153875,24,97,"GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ",0
"1310",83955,"fluspirilene","3396","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CACNG1; HRH1; HTR1D; HTR1E",0
"1311",83962,"sitagliptin","4369359","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.7957815,24,97,"CYP2C8; DPP4; FASLG; HMGCR; SLC22A8",0
"1312",83996,"erythromycin-ethylsuccinate","443953","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1313",84007,"pemirolast",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.9103265,24,97,NA,0
"1314",84011,"MK-5108","24748204","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.02562293,24,97,"AURKA; AURKB; AURKC",0
"1315",84043,"T-5224",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.5492743,24,97,NA,0
"1316",84044,"semagacestat",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1317",84045,"doxofylline","50942","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ADORA2A; ADRB2; PDE2A",0
"1318",84046,"tagatose",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.5938365,24,97,NA,0
"1319",84066,"benzamil","108107","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.5550529,24,97,"ASIC1; PKD2L1; SCNN1A; SCNN1B; SCNN1D; SCNN1G; SLC8A1",0
"1320",84086,"primaquine","4908","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,1.064583,24,97,"KRT7; NQO2",0
"1321",84089,"ivermectin","45114068","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CHRNA7; GABRB3; GLRA3; P2RX7",0
"1322",84090,"lasalocid","5360807","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1323",84093,"perindopril","58153637","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ACE; SFRP4",0
"1324",84111,"LY-2228820",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.3419407,24,97,NA,0
"1325",84115,"VT-464",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1326",84117,"telmisartan","65999","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"AGTR1; CYP2J2; PPARA; PPARG",0
"1327",84142,"fdcyd",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"DCK",0
"1328",84159,"refametinib",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1329",84160,"adatanserin",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1330",84170,"batimastat",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.6995656,24,97,"ADAM28; ADAM8; ADAMTS5; MMP12; MMP14; MMP16; MMP8",0
"1331",84174,"tiludronate",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,1.004401,24,97,"ATP6V1A",0
"1332",84175,"ganciclovir","3454","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"B3GALT4; B4GALNT1",0
"1333",84211,"atrasentan",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"EDNRA",0
"1334",84224,"clomipramine","2801","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.9290138,24,97,"HTR2B; SLC6A2; SLC6A3; SLC6A4",0
"1335",84229,"roxithromycin","73707503","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ABCB1",0
"1336",84231,"idoxuridin",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1337",84291,"bitopertin",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.8781371,24,97,"SLC6A9",0
"1338",84292,"mestranol","12598376","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.4508557,24,97,"ESR1",0
"1339",84294,"fluvoxamine","5361192","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CYP2C9; CYP46A1; KCNH2; SLC6A4",0
"1340",84315,"targinine","135242","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.9890462,24,97,"NOS2; NOS3",0
"1341",84320,"cepharanthine",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1342",84331,"BRD-K29133151",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.3035046,24,97,NA,0
"1343",84337,"SB-756050",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.6624978,24,97,NA,0
"1344",84362,"lupanine","91471","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.8898607,24,97,"INS",0
"1345",84364,"desvenlafaxine",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.02738425,24,97,"SLC6A2; SLC6A4",0
"1346",84384,"MK-2206","24964624","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"AKT1; AKT2; AKT3",0
"1347",84395,"anastrozole","2187","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-1.026607,24,97,"CYP19A1",0
"1348",84400,"talnetant",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.7667188,24,97,"TACR3",0
"1349",84425,"oseltamivir-carboxylate",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.03377098,24,97,NA,0
"1350",84435,"ribavirin","5064","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.9521627,24,97,"ADK; ENPP1; IMPDH1; IMPDH2; NT5C2",0
"1351",84455,"mibefradil","5230270","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ANO1; CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1H; CACNA1I; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; CATSPER1; CATSPER2; CATSPER3; CATSPER4; CYP3A5; CYP3A7; SCN2A; SCN4A; SCN5A; SCN9A",0
"1352",84460,"tebipenem",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1353",84464,"lobenzarit",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.9167288,24,97,NA,0
"1354",84465,"TAK-285",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ERBB2",0
"1355",84470,"honokiol","72303","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ALOX5",0
"1356",84486,"trilostane",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ESR2; HSD3B1; HSD3B2",0
"1357",84521,"maprotiline","4011","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; HRH1; HTR7; SLC6A2",0
"1358",84522,"LXR-623",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.6799867,24,97,NA,0
"1359",84526,"carglumic-acid",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1360",84530,"donepezil","3152","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ACHE",0
"1361",84531,"finasteride","10970751","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"AKR1D1; AR; KLK3; SRD5A1; SRD5A2",0
"1362",84533,"cyclizine","6726","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"SULT1E1",0
"1363",84545,"oxypurinol",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.7730746,24,97,"AOX1",0
"1364",84550,"ritodrine","31729","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ADRB2",0
"1365",84559,"vidarabine","21704","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.7466998,24,97,"ADCY5",0
"1366",84584,"dinoprost","73707481","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"PTGDR2",0
"1367",84585,"safinamide","5487407","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8373755,24,97,"MAOB; PLK1; SLC6A3",0
"1368",84599,"azelaic-acid",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.8351892,24,97,NA,0
"1369",84602,"AMD-11070",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.9022254,24,97,NA,0
"1370",84607,"gaboxadol","5702253","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.01825414,24,97,NA,0
"1371",84619,"metoprolol","5702086","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ADRB1; ADRB2; CASR; CX3CR1; GRM7; GRPR; HTR1E; HTR1F; HTR5A; NMBR; PTGIR; SSTR3",0
"1372",84620,"BRD-K59573506",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.0336453,24,97,NA,0
"1373",84629,"mitiglinide",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ABCC8; KCNJ10; KCNJ11; PPARG",0
"1374",84670,"danegaptide",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.0219475,24,97,NA,0
"1375",84729,"triamcinolone","31307","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8800457,24,97,"BGLAP; CYP3A5; CYP3A7; NR3C1; SERPINA6",0
"1376",84741,"clobetasol","5311051","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.3429732,24,97,"NR3C1; PLA2G1B",0
"1377",84745,"grazoprevir",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.01997207,24,97,NA,0
"1378",84748,"butaclamol",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.0233517,24,97,NA,0
"1379",84760,"famciclovir","3324","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.7648033,24,97,NA,0
"1380",84763,"benzotript",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1381",84789,"BRD-K16133773",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.4059166,24,97,NA,0
"1382",84790,"phensuximide","6839","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8016345,24,97,NA,0
"1383",84810,"NMS-1286937",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.5979743,24,97,NA,0
"1384",84813,"probucol","4912","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ABCA1; ABCB11; APOA1; APOA2; APOB; APOE; CES1; CETP; SCARB1; SELE; VCAM1",0
"1385",84815,"niclosamide","4477","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"STAT3",0
"1386",84841,"miglustat",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.966095,24,97,"GBA; UGCG",0
"1387",84860,"doxifluridine",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.9268502,24,97,NA,0
"1388",84870,"chloroquine","2719","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CYP2C8; GSTA2; MAP2K1; MAP2K2; MRGPRX1; NQO2; SLC22A18; TLR9; TNF",0
"1389",84877,"ciclesonide",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.02612448,24,97,"NR3C1; SERPINA6",0
"1390",84881,"meptazinol","41049","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.5554087,24,97,"BCHE",0
"1391",84942,"indacaterol",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.0243108,24,97,"ADRB2",0
"1392",84949,"L-690330","132449","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"IMPA1",0
"1393",84951,"clofazimine","2794","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ABCB1; ABCB11",0
"1394",84978,"BMS-599626",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ERBB2",0
"1395",84981,"efavirenz","64139","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CYP2B6; CYP2C8; CYP3A4; CYP3A5",0
"1396",84984,"cyclosporin-a","16404350","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ABCB11; CAMLG; CYP3A5; CYP3A7; FPR1; PPIA; PPID; PPIF; PPP3CA; PPP3R2; SLC10A1; SLCO1B1; SLCO1B3",0
"1397",84985,"LY-2090314",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1398",85006,"carisoprodol","2576","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8311696,24,97,"GABRB2; GABRG2",0
"1399",85014,"mecamylamine","4032","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.02462221,24,97,"CHRNA2; CHRNA4; CHRNA7; CHRNB2",0
"1400",85016,"irinotecan","60838","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"ABCB1; ABCC2; ABCG2; CES2; CES5A; CYP3A5; TOP1; TOP1MT",0
"1401",85019,"voriconazole","71616","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.8525495,24,97,"CYP2C9; CYP46A1; CYP51A1",0
"1402",85028,"pimecrolimus",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.02886743,24,97,"FKBP1A; MTOR",0
"1403",85038,"odanacatib",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.05639287,24,97,"CTSK; CTSV",0
"1404",85045,"mirtazapine","4205","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.6226089,24,97,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; DRD1; DRD3; HRH1; HRH3; HTR2B; HTR3A; HTR7; OPRK1; SLC6A2; SLC6A3; SLC6A4",0
"1405",85047,"flavoxate","3354","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CHRM1",0
"1406",85073,"nevirapine","4463","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,"CYP2B6; CYP3A4",0
"1407",85081,"potassium-canrenoate","23671691","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
"1408",85094,"moxidectin",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,-0.02796717,24,97,NA,0
"1409",85095,"meclizine","92303","YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0.05028591,24,97,"NR1I3",0
"1410",85122,"AM-24",NA,"YAPC","trt_cp","down",0,0.3144514,0.3144514,0,0,24,97,NA,0
