"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:0002888","BP","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","3/41","208/22568",0.0063578189345416,0.0259538361985397,0.0143417635122185,"dasatinib/vandetanib/pentoxifylline",3
"GO:0032413","BP","GO:0032413","negative regulation of ion transmembrane transporter activity","4/41","410/22568",0.00639609394955444,0.0260654495311757,0.0144034396362886,"dasatinib/nifedipine/spironolactone/vandetanib",4
"GO:0043297","BP","GO:0043297","apical junction assembly","4/41","410/22568",0.00639609394955444,0.0260654495311757,0.0144034396362886,"dasatinib/ly-294002/vandetanib/pentoxifylline",4
"GO:0034616","BP","GO:0034616","response to laminar fluid shear stress","2/41","66/22568",0.00641762629107433,0.0260863104482885,0.0144149671167578,"dasatinib/vandetanib",2
"GO:1900452","BP","GO:1900452","regulation of long-term synaptic depression","2/41","66/22568",0.00641762629107433,0.0260863104482885,0.0144149671167578,"pentoxifylline/gabapentin",2
"GO:1904680","MF","GO:1904680","peptide transmembrane transporter activity","2/41","66/22568",0.00641762629107433,0.0260863104482885,0.0144149671167578,"fludarabine/obatoclax",2
"GO:0032429","BP","GO:0032429","regulation of phospholipase A2 activity","3/41","209/22568",0.0064423494086665,0.0261422314727846,0.014445868371684,"vandetanib/lapatinib/erlotinib",3
"GO:0060644","BP","GO:0060644","mammary gland epithelial cell differentiation","3/41","209/22568",0.0064423494086665,0.0261422314727846,0.014445868371684,"dasatinib/ly-294002/lapatinib",3
"GO:0071479","BP","GO:0071479","cellular response to ionizing radiation","4/41","411/22568",0.00645055997064603,0.0261532907653404,0.014451979597679,"piceatannol/dasatinib/ly-294002/obatoclax",4
"GO:0008013","MF","GO:0008013","beta-catenin binding","4/41","412/22568",0.0065053348555439,0.0263082583471021,0.0145376127346336,"vorinostat/ly-294002/panobinostat/spironolactone",4
"GO:0009620","BP","GO:0009620","response to fungus","4/41","412/22568",0.0065053348555439,0.0263082583471021,0.0145376127346336,"thioridazine/dasatinib/vandetanib/pentoxifylline",4
"GO:0016712","MF","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","4/41","412/22568",0.0065053348555439,0.0263082583471021,0.0145376127346336,"vemurafenib/suprofen/nifedipine/lapatinib",4
"GO:0016445","BP","GO:0016445","somatic diversification of immunoglobulins","3/41","210/22568",0.00652755155143532,0.026308846827763,0.0145379379216467,"pi-103/ly-294002/pentoxifylline",3
"GO:0047555","MF","GO:0047555","3',5'-cyclic-GMP phosphodiesterase activity","3/41","210/22568",0.00652755155143532,0.026308846827763,0.0145379379216467,"papaverine/ly-294002/pentoxifylline",3
"GO:0070391","BP","GO:0070391","response to lipoteichoic acid","3/41","210/22568",0.00652755155143532,0.026308846827763,0.0145379379216467,"dasatinib/ly-294002/vandetanib",3
"GO:0071223","BP","GO:0071223","cellular response to lipoteichoic acid","3/41","210/22568",0.00652755155143532,0.026308846827763,0.0145379379216467,"dasatinib/ly-294002/vandetanib",3
"GO:0001662","BP","GO:0001662","behavioral fear response","4/41","413/22568",0.00656041936849199,0.0263966916025062,0.0145864798395163,"thioridazine/saxagliptin/ly-294002/obatoclax",4
"GO:0002209","BP","GO:0002209","behavioral defense response","4/41","413/22568",0.00656041936849199,0.0263966916025062,0.0145864798395163,"thioridazine/saxagliptin/ly-294002/obatoclax",4
"GO:0030296","MF","GO:0030296","protein tyrosine kinase activator activity","2/41","67/22568",0.00660752492318691,0.026396822131887,0.0145865519684107,"dasatinib/erlotinib",2
"GO:0046641","BP","GO:0046641","positive regulation of alpha-beta T cell proliferation","2/41","67/22568",0.00660752492318691,0.026396822131887,0.0145865519684107,"dasatinib/vandetanib",2
"GO:1903204","BP","GO:1903204","negative regulation of oxidative stress-induced neuron death","2/41","67/22568",0.00660752492318691,0.026396822131887,0.0145865519684107,"dasatinib/pentoxifylline",2
"GO:1905516","BP","GO:1905516","positive regulation of fertilization","2/41","67/22568",0.00660752492318691,0.026396822131887,0.0145865519684107,"nifedipine/spironolactone",2
"GO:2000344","BP","GO:2000344","positive regulation of acrosome reaction","2/41","67/22568",0.00660752492318691,0.026396822131887,0.0145865519684107,"nifedipine/spironolactone",2
"GO:0003091","BP","GO:0003091","renal water homeostasis","3/41","211/22568",0.006613426742295,0.026396822131887,0.0145865519684107,"ranirestat/spironolactone/ebpc",3
"GO:0032648","BP","GO:0032648","regulation of interferon-beta production","3/41","211/22568",0.006613426742295,0.026396822131887,0.0145865519684107,"piceatannol/dasatinib/vandetanib",3
"GO:0048149","BP","GO:0048149","behavioral response to ethanol","3/41","211/22568",0.006613426742295,0.026396822131887,0.0145865519684107,"entinostat/vorinostat/panobinostat",3
"GO:0080184","BP","GO:0080184","response to phenylpropanoid","3/41","211/22568",0.006613426742295,0.026396822131887,0.0145865519684107,"vandetanib/lapatinib/erlotinib",3
"GO:0034705","CC","GO:0034705","potassium channel complex","4/41","414/22568",0.00661581427172923,0.026396822131887,0.0145865519684107,"thioridazine/flupirtine/nifedipine/spironolactone",4
"GO:0048143","BP","GO:0048143","astrocyte activation","4/41","415/22568",0.00667152032548295,0.0265968301938986,0.0146970739083646,"vandetanib/lapatinib/pentoxifylline/erlotinib",4
"GO:0001569","BP","GO:0001569","branching involved in blood vessel morphogenesis","3/41","212/22568",0.006699976347236,0.0266879592511456,0.0147474306794457,"dasatinib/nifedipine/vandetanib",3
"GO:1990090","BP","GO:1990090","cellular response to nerve growth factor stimulus","4/41","416/22568",0.00672753828796272,0.026773114052269,0.0147944861517197,"az-628/vemurafenib/ly-294002/icosapent",4
"GO:0016234","CC","GO:0016234","inclusion body","4/41","417/22568",0.00678386891535371,0.026773114052269,0.0147944861517197,"vorinostat/dasatinib/panobinostat/vandetanib",4
"GO:0009820","BP","GO:0009820","alkaloid metabolic process","3/41","213/22568",0.00678720171884425,0.026773114052269,0.0147944861517197,"vemurafenib/nifedipine/lapatinib",3
"GO:0051589","BP","GO:0051589","negative regulation of neurotransmitter transport","3/41","213/22568",0.00678720171884425,0.026773114052269,0.0147944861517197,"az-628/vemurafenib/as-605240",3
"GO:0060004","BP","GO:0060004","reflex","3/41","213/22568",0.00678720171884425,0.026773114052269,0.0147944861517197,"thioridazine/dasatinib/nifedipine",3
"GO:0060148","BP","GO:0060148","positive regulation of posttranscriptional gene silencing","3/41","213/22568",0.00678720171884425,0.026773114052269,0.0147944861517197,"vandetanib/lapatinib/erlotinib",3
"GO:0086014","BP","GO:0086014","atrial cardiac muscle cell action potential","3/41","213/22568",0.00678720171884425,0.026773114052269,0.0147944861517197,"flupirtine/nifedipine/spironolactone",3
"GO:0086026","BP","GO:0086026","atrial cardiac muscle cell to AV node cell signaling","3/41","213/22568",0.00678720171884425,0.026773114052269,0.0147944861517197,"flupirtine/nifedipine/spironolactone",3
"GO:0086066","BP","GO:0086066","atrial cardiac muscle cell to AV node cell communication","3/41","213/22568",0.00678720171884425,0.026773114052269,0.0147944861517197,"flupirtine/nifedipine/spironolactone",3
"GO:2000637","BP","GO:2000637","positive regulation of gene silencing by miRNA","3/41","213/22568",0.00678720171884425,0.026773114052269,0.0147944861517197,"vandetanib/lapatinib/erlotinib",3
"GO:0021602","BP","GO:0021602","cranial nerve morphogenesis","2/41","68/22568",0.00679996667728561,0.026773114052269,0.0147944861517197,"dasatinib/vandetanib",2
"GO:0031999","BP","GO:0031999","negative regulation of fatty acid beta-oxidation","2/41","68/22568",0.00679996667728561,0.026773114052269,0.0147944861517197,"ly-294002/rimonabant",2
"GO:0045136","BP","GO:0045136","development of secondary sexual characteristics","2/41","68/22568",0.00679996667728561,0.026773114052269,0.0147944861517197,"fludarabine/dasatinib",2
"GO:1902177","BP","GO:1902177","positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","2/41","68/22568",0.00679996667728561,0.026773114052269,0.0147944861517197,"fludarabine/obatoclax",2
"GO:0030540","BP","GO:0030540","female genitalia development","3/41","214/22568",0.00687510419635283,0.0270243172367768,0.0149332978725831,"fludarabine/spironolactone/vandetanib",3
"GO:1903053","BP","GO:1903053","regulation of extracellular matrix organization","3/41","214/22568",0.00687510419635283,0.0270243172367768,0.0149332978725831,"dasatinib/saxagliptin/vandetanib",3
"GO:0090075","BP","GO:0090075","relaxation of muscle","4/41","419/22568",0.0068974711794514,0.0270676070647113,0.0149572192871274,"papaverine/pentoxifylline/gabapentin/icosapent",4
"GO:1990089","BP","GO:1990089","response to nerve growth factor","4/41","419/22568",0.0068974711794514,0.0270676070647113,0.0149572192871274,"az-628/vemurafenib/ly-294002/icosapent",4
"GO:0001696","BP","GO:0001696","gastric acid secretion","3/41","215/22568",0.00696368510569357,0.0273049758091669,0.0150883862703869,"flupirtine/ly-294002/icosapent",3
"GO:0005018","MF","GO:0005018","platelet-derived growth factor alpha-receptor activity","2/41","69/22568",0.00699494215207111,0.0273376099844877,0.0151064195052925,"dasatinib/vandetanib",2
"GO:0019789","MF","GO:0019789","SUMO transferase activity","2/41","69/22568",0.00699494215207111,0.0273376099844877,0.0151064195052925,"vorinostat/panobinostat",2
"GO:0033010","CC","GO:0033010","paranodal junction","2/41","69/22568",0.00699494215207111,0.0273376099844877,0.0151064195052925,"ranirestat/ebpc",2
"GO:2000739","BP","GO:2000739","regulation of mesenchymal stem cell differentiation","2/41","69/22568",0.00699494215207111,0.0273376099844877,0.0151064195052925,"dasatinib/vandetanib",2
"GO:0032459","BP","GO:0032459","regulation of protein oligomerization","4/41","421/22568",0.00701233312653505,0.0273607236884772,0.0151191918474608,"fludarabine/vorinostat/dasatinib/panobinostat",4
"GO:0050850","BP","GO:0050850","positive regulation of calcium-mediated signaling","4/41","421/22568",0.00701233312653505,0.0273607236884772,0.0151191918474608,"fludarabine/dasatinib/nifedipine/pentoxifylline",4
"GO:0032608","BP","GO:0032608","interferon-beta production","3/41","216/22568",0.00705294575954849,0.0274966846946257,0.0151943221897404,"piceatannol/dasatinib/vandetanib",3
"GO:0002720","BP","GO:0002720","positive regulation of cytokine production involved in immune response","4/41","423/22568",0.00712846073257872,0.0277683829844243,0.0153444592480603,"thioridazine/dasatinib/ly-294002/pentoxifylline",4
"GO:0002200","BP","GO:0002200","somatic diversification of immune receptors","3/41","217/22568",0.00714288745740102,0.0278018672627658,0.0153629622392049,"pi-103/ly-294002/pentoxifylline",3
"GO:0030225","BP","GO:0030225","macrophage differentiation","4/41","424/22568",0.0071870010161902,0.0278356845094242,0.0153816492244544,"rucaparib/piceatannol/ly-294002/vandetanib",4
"GO:0006573","BP","GO:0006573","valine metabolic process","2/41","70/22568",0.00719244197055591,0.0278356845094242,0.0153816492244544,"dasatinib/gabapentin",2
"GO:0048680","BP","GO:0048680","positive regulation of axon regeneration","2/41","70/22568",0.00719244197055591,0.0278356845094242,0.0153816492244544,"az-628/vemurafenib",2
"GO:0050908","BP","GO:0050908","detection of light stimulus involved in visual perception","2/41","70/22568",0.00719244197055591,0.0278356845094242,0.0153816492244544,"nifedipine/spironolactone",2
"GO:0050962","BP","GO:0050962","detection of light stimulus involved in sensory perception","2/41","70/22568",0.00719244197055591,0.0278356845094242,0.0153816492244544,"nifedipine/spironolactone",2
"GO:0072497","BP","GO:0072497","mesenchymal stem cell differentiation","2/41","70/22568",0.00719244197055591,0.0278356845094242,0.0153816492244544,"dasatinib/vandetanib",2
"GO:1905476","BP","GO:1905476","negative regulation of protein localization to membrane","2/41","70/22568",0.00719244197055591,0.0278356845094242,0.0153816492244544,"dasatinib/obatoclax",2
"GO:0003071","BP","GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","3/41","218/22568",0.00723351148558723,0.027949256696337,0.0154444077867652,"spironolactone/pentoxifylline/gabapentin",3
"GO:0016098","BP","GO:0016098","monoterpenoid metabolic process","3/41","218/22568",0.00723351148558723,0.027949256696337,0.0154444077867652,"vemurafenib/suprofen/nifedipine",3
"GO:0060416","BP","GO:0060416","response to growth hormone","4/41","425/22568",0.00724585994057831,0.0279742997543946,0.0154582462657298,"pi-103/dasatinib/ly-294002/spironolactone",4
"GO:0032204","BP","GO:0032204","regulation of telomere maintenance","4/41","426/22568",0.00730503824343358,0.0281571724694352,0.0155592994284255,"rucaparib/vorinostat/dasatinib/panobinostat",4
"GO:0043621","MF","GO:0043621","protein self-association","4/41","426/22568",0.00730503824343358,0.0281571724694352,0.0155592994284255,"thioridazine/ambenonium/pentoxifylline/icosapent",4
"GO:0070988","BP","GO:0070988","demethylation","4/41","427/22568",0.00736453666036192,0.0283635789956427,0.015673357079233,"vemurafenib/suprofen/nifedipine/lapatinib",4
"GO:0045922","BP","GO:0045922","negative regulation of fatty acid metabolic process","3/41","220/22568",0.00741681161287357,0.0285418545360623,0.0157718699010429,"piceatannol/ly-294002/rimonabant",3
"GO:2001238","BP","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","3/41","221/22568",0.00750949021936686,0.0288752011015655,0.0159560730212863,"dasatinib/spironolactone/vandetanib",3
"GO:0014050","BP","GO:0014050","negative regulation of glutamate secretion","2/41","72/22568",0.00759497725190951,0.0291168017861173,0.0160895785214261,"pentoxifylline/gabapentin",2
"GO:0022614","BP","GO:0022614","membrane to membrane docking","2/41","72/22568",0.00759497725190951,0.0291168017861173,0.0160895785214261,"ly-294002/pentoxifylline",2
"GO:0055119","BP","GO:0055119","relaxation of cardiac muscle","3/41","222/22568",0.00760285617108138,0.0291168017861173,0.0160895785214261,"papaverine/pentoxifylline/icosapent",3
"GO:0097386","CC","GO:0097386","glial cell projection","3/41","222/22568",0.00760285617108138,0.0291168017861173,0.0160895785214261,"dasatinib/ranirestat/ebpc",3
"GO:1903959","BP","GO:1903959","regulation of anion transmembrane transport","3/41","222/22568",0.00760285617108138,0.0291168017861173,0.0160895785214261,"pi-103/ly-294002/ku-0063794",3
"GO:0019213","MF","GO:0019213","deacetylase activity","4/41","432/22568",0.00766685605566342,0.0293148112858085,0.0161989960809737,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0051087","MF","GO:0051087","chaperone binding","4/41","432/22568",0.00766685605566342,0.0293148112858085,0.0161989960809737,"fludarabine/dasatinib/vandetanib/erlotinib",4
"GO:0014829","BP","GO:0014829","vascular smooth muscle contraction","3/41","223/22568",0.00769691068937793,0.0293826022153354,0.0162364564961552,"nifedipine/pentoxifylline/icosapent",3
"GO:0042228","BP","GO:0042228","interleukin-8 biosynthetic process","3/41","223/22568",0.00769691068937793,0.0293826022153354,0.0162364564961552,"dasatinib/vandetanib/pentoxifylline",3
"GO:0072528","BP","GO:0072528","pyrimidine-containing compound biosynthetic process","4/41","433/22568",0.00772829048729869,0.0294787912347521,0.016289609338702,"fludarabine/pi-103/ly-294002/ku-0063794",4
"GO:0019080","BP","GO:0019080","viral gene expression","3/41","224/22568",0.00779165498277367,0.0294927611279903,0.0162973289260331,"entinostat/vorinostat/panobinostat",3
"GO:0000012","BP","GO:0000012","single strand break repair","2/41","73/22568",0.0077999940818783,0.0294927611279903,0.0162973289260331,"rucaparib/piceatannol",2
"GO:0002238","BP","GO:0002238","response to molecule of fungal origin","2/41","73/22568",0.0077999940818783,0.0294927611279903,0.0162973289260331,"dasatinib/vandetanib",2
"GO:0002343","BP","GO:0002343","peripheral B cell selection","2/41","73/22568",0.0077999940818783,0.0294927611279903,0.0162973289260331,"dasatinib/vandetanib",2
"GO:0002344","BP","GO:0002344","B cell affinity maturation","2/41","73/22568",0.0077999940818783,0.0294927611279903,0.0162973289260331,"dasatinib/vandetanib",2
"GO:0002368","BP","GO:0002368","B cell cytokine production","2/41","73/22568",0.0077999940818783,0.0294927611279903,0.0162973289260331,"dasatinib/vandetanib",2
"GO:0002721","BP","GO:0002721","regulation of B cell cytokine production","2/41","73/22568",0.0077999940818783,0.0294927611279903,0.0162973289260331,"dasatinib/vandetanib",2
"GO:0030318","BP","GO:0030318","melanocyte differentiation","2/41","73/22568",0.0077999940818783,0.0294927611279903,0.0162973289260331,"dasatinib/obatoclax",2
"GO:0031802","MF","GO:0031802","type 5 metabotropic glutamate receptor binding","2/41","73/22568",0.0077999940818783,0.0294927611279903,0.0162973289260331,"dasatinib/pentoxifylline",2
"GO:0042610","MF","GO:0042610","CD8 receptor binding","2/41","73/22568",0.0077999940818783,0.0294927611279903,0.0162973289260331,"dasatinib/ly-294002",2
"GO:0071226","BP","GO:0071226","cellular response to molecule of fungal origin","2/41","73/22568",0.0077999940818783,0.0294927611279903,0.0162973289260331,"dasatinib/vandetanib",2
"GO:0002708","BP","GO:0002708","positive regulation of lymphocyte mediated immunity","4/41","435/22568",0.00785213568270556,0.0296663890135817,0.0163932735122296,"thioridazine/dasatinib/vandetanib/pentoxifylline",4
"GO:0050966","BP","GO:0050966","detection of mechanical stimulus involved in sensory perception of pain","3/41","225/22568",0.00788709024699212,0.0297748585096266,0.0164532123917334,"dasatinib/nifedipine/spironolactone",3
"GO:0006275","BP","GO:0006275","regulation of DNA replication","4/41","437/22568",0.00797728743513088,0.0300915399451772,0.01662820657073,"dasatinib/vandetanib/lapatinib/erlotinib",4
"GO:0004706","MF","GO:0004706","JUN kinase kinase kinase activity","2/41","74/22568",0.0080074979896392,0.0301102132607253,0.0166385252100838,"dasatinib/vandetanib",2
"GO:0022038","BP","GO:0022038","corpus callosum development","2/41","74/22568",0.0080074979896392,0.0301102132607253,0.0166385252100838,"dasatinib/vandetanib",2
"GO:1902951","BP","GO:1902951","negative regulation of dendritic spine maintenance","2/41","74/22568",0.0080074979896392,0.0301102132607253,0.0166385252100838,"dasatinib/gabapentin",2
"GO:2001222","BP","GO:2001222","regulation of neuron migration","2/41","74/22568",0.0080074979896392,0.0301102132607253,0.0166385252100838,"dasatinib/lapatinib",2
"GO:0032589","CC","GO:0032589","neuron projection membrane","4/41","438/22568",0.00804035505501611,0.0302099392453245,0.0166936325351129,"spironolactone/pentoxifylline/gabapentin/icosapent",4
"GO:0019433","BP","GO:0019433","triglyceride catabolic process","3/41","227/22568",0.00808003840712292,0.0303112691779403,0.0167496261816462,"pi-103/ly-294002/as-605240",3
"GO:0051438","BP","GO:0051438","regulation of ubiquitin-protein transferase activity","3/41","227/22568",0.00808003840712292,0.0303112691779403,0.0167496261816462,"bi-2536/dasatinib/ly-294002",3
"GO:0022602","BP","GO:0022602","ovulation cycle process","4/41","439/22568",0.0081037514516112,0.0303763261959766,0.016785575871717,"piceatannol/dasatinib/spironolactone/vandetanib",4
"GO:0035176","BP","GO:0035176","social behavior","4/41","440/22568",0.00816747733291986,0.0304956886356014,0.0168515340548636,"pi-103/ly-294002/ku-0063794/gabapentin",4
"GO:0051703","BP","GO:0051703","intraspecies interaction between organisms","4/41","440/22568",0.00816747733291986,0.0304956886356014,0.0168515340548636,"pi-103/ly-294002/ku-0063794/gabapentin",4
"GO:0001802","BP","GO:0001802","type III hypersensitivity","2/41","75/22568",0.00821747971895824,0.0304956886356014,0.0168515340548636,"dasatinib/vandetanib",2
"GO:0001803","BP","GO:0001803","regulation of type III hypersensitivity","2/41","75/22568",0.00821747971895824,0.0304956886356014,0.0168515340548636,"dasatinib/vandetanib",2
"GO:0001805","BP","GO:0001805","positive regulation of type III hypersensitivity","2/41","75/22568",0.00821747971895824,0.0304956886356014,0.0168515340548636,"dasatinib/vandetanib",2
"GO:0001812","BP","GO:0001812","positive regulation of type I hypersensitivity","2/41","75/22568",0.00821747971895824,0.0304956886356014,0.0168515340548636,"dasatinib/vandetanib",2
"GO:0010832","BP","GO:0010832","negative regulation of myotube differentiation","2/41","75/22568",0.00821747971895824,0.0304956886356014,0.0168515340548636,"vorinostat/panobinostat",2
"GO:0032341","BP","GO:0032341","aldosterone metabolic process","2/41","75/22568",0.00821747971895824,0.0304956886356014,0.0168515340548636,"nifedipine/spironolactone",2
"GO:0032342","BP","GO:0032342","aldosterone biosynthetic process","2/41","75/22568",0.00821747971895824,0.0304956886356014,0.0168515340548636,"nifedipine/spironolactone",2
"GO:0060216","BP","GO:0060216","definitive hemopoiesis","2/41","75/22568",0.00821747971895824,0.0304956886356014,0.0168515340548636,"dasatinib/vandetanib",2
"GO:0071225","BP","GO:0071225","cellular response to muramyl dipeptide","2/41","75/22568",0.00821747971895824,0.0304956886356014,0.0168515340548636,"dasatinib/vandetanib",2
"GO:0007528","BP","GO:0007528","neuromuscular junction development","4/41","441/22568",0.00823153340478585,0.0304956886356014,0.0168515340548636,"nifedipine/spironolactone/lapatinib/gabapentin",4
"GO:0072395","BP","GO:0072395","signal transduction involved in cell cycle checkpoint","4/41","441/22568",0.00823153340478585,0.0304956886356014,0.0168515340548636,"fludarabine/bi-2536/pi-103/ly-294002",4
"GO:0072401","BP","GO:0072401","signal transduction involved in DNA integrity checkpoint","4/41","441/22568",0.00823153340478585,0.0304956886356014,0.0168515340548636,"fludarabine/bi-2536/pi-103/ly-294002",4
"GO:0072422","BP","GO:0072422","signal transduction involved in DNA damage checkpoint","4/41","441/22568",0.00823153340478585,0.0304956886356014,0.0168515340548636,"fludarabine/bi-2536/pi-103/ly-294002",4
"GO:0030551","MF","GO:0030551","cyclic nucleotide binding","3/41","229/22568",0.00827576448158173,0.0306357492610106,0.0169289297951938,"papaverine/ly-294002/pentoxifylline",3
"GO:0002532","BP","GO:0002532","production of molecular mediator involved in inflammatory response","4/41","442/22568",0.00829592037088795,0.0306865386566282,0.0169569953765322,"dasatinib/ly-294002/vandetanib/pentoxifylline",4
"GO:0050690","BP","GO:0050690","regulation of defense response to virus by virus","3/41","230/22568",0.00837467209148026,0.0309421912388278,0.0170982657786087,"dasatinib/ly-294002/vandetanib",3
"GO:0032881","BP","GO:0032881","regulation of polysaccharide metabolic process","4/41","444/22568",0.00842568978966127,0.0309421912388278,0.0170982657786087,"pi-103/ly-294002/ku-0063794/erlotinib",4
"GO:0031077","BP","GO:0031077","post-embryonic camera-type eye development","2/41","76/22568",0.00842993003759173,0.0309421912388278,0.0170982657786087,"fludarabine/vandetanib",2
"GO:0034650","BP","GO:0034650","cortisol metabolic process","2/41","76/22568",0.00842993003759173,0.0309421912388278,0.0170982657786087,"nifedipine/spironolactone",2
"GO:0034651","BP","GO:0034651","cortisol biosynthetic process","2/41","76/22568",0.00842993003759173,0.0309421912388278,0.0170982657786087,"nifedipine/spironolactone",2
"GO:0035790","BP","GO:0035790","platelet-derived growth factor receptor-alpha signaling pathway","2/41","76/22568",0.00842993003759173,0.0309421912388278,0.0170982657786087,"dasatinib/vandetanib",2
"GO:0042608","MF","GO:0042608","T cell receptor binding","2/41","76/22568",0.00842993003759173,0.0309421912388278,0.0170982657786087,"dasatinib/ly-294002",2
"GO:0050931","BP","GO:0050931","pigment cell differentiation","2/41","76/22568",0.00842993003759173,0.0309421912388278,0.0170982657786087,"dasatinib/obatoclax",2
"GO:0099179","BP","GO:0099179","regulation of synaptic membrane adhesion","2/41","76/22568",0.00842993003759173,0.0309421912388278,0.0170982657786087,"dasatinib/ly-294002",2
"GO:1902645","BP","GO:1902645","tertiary alcohol biosynthetic process","2/41","76/22568",0.00842993003759173,0.0309421912388278,0.0170982657786087,"nifedipine/spironolactone",2
"GO:0043457","BP","GO:0043457","regulation of cellular respiration","3/41","231/22568",0.00847427758066508,0.0310810426958547,0.0171749933476961,"pi-103/ly-294002/as-605240",3
"GO:0071800","BP","GO:0071800","podosome assembly","3/41","232/22568",0.00857458205669545,0.0314006200048571,0.0173515877499464,"dasatinib/vandetanib/pentoxifylline",3
"GO:0071801","BP","GO:0071801","regulation of podosome assembly","3/41","232/22568",0.00857458205669545,0.0314006200048571,0.0173515877499464,"dasatinib/vandetanib/pentoxifylline",3
"GO:0014032","BP","GO:0014032","neural crest cell development","4/41","447/22568",0.00862284309153348,0.0314166127036034,0.0173604251141645,"dasatinib/nifedipine/vandetanib/lapatinib",4
"GO:0005017","MF","GO:0005017","platelet-derived growth factor-activated receptor activity","2/41","77/22568",0.00864483973723316,0.0314166127036034,0.0173604251141645,"dasatinib/vandetanib",2
"GO:0032071","BP","GO:0032071","regulation of endodeoxyribonuclease activity","2/41","77/22568",0.00864483973723316,0.0314166127036034,0.0173604251141645,"piceatannol/ly-294002",2
"GO:0050700","MF","GO:0050700","CARD domain binding","2/41","77/22568",0.00864483973723316,0.0314166127036034,0.0173604251141645,"dasatinib/vandetanib",2
"GO:0055131","MF","GO:0055131","C3HC4-type RING finger domain binding","2/41","77/22568",0.00864483973723316,0.0314166127036034,0.0173604251141645,"thioridazine/dasatinib",2
"GO:0060575","BP","GO:0060575","intestinal epithelial cell differentiation","2/41","77/22568",0.00864483973723316,0.0314166127036034,0.0173604251141645,"dasatinib/vandetanib",2
"GO:0072275","BP","GO:0072275","metanephric glomerulus morphogenesis","2/41","77/22568",0.00864483973723316,0.0314166127036034,0.0173604251141645,"dasatinib/vandetanib",2
"GO:0072276","BP","GO:0072276","metanephric glomerulus vasculature morphogenesis","2/41","77/22568",0.00864483973723316,0.0314166127036034,0.0173604251141645,"dasatinib/vandetanib",2
"GO:0072277","BP","GO:0072277","metanephric glomerular capillary formation","2/41","77/22568",0.00864483973723316,0.0314166127036034,0.0173604251141645,"dasatinib/vandetanib",2
"GO:0098876","BP","GO:0098876","vesicle-mediated transport to the plasma membrane","2/41","77/22568",0.00864483973723316,0.0314166127036034,0.0173604251141645,"dasatinib/icosapent",2
"GO:0046461","BP","GO:0046461","neutral lipid catabolic process","3/41","233/22568",0.00867558661473276,0.0314564235582097,0.0173824240917959,"pi-103/ly-294002/as-605240",3
"GO:0046464","BP","GO:0046464","acylglycerol catabolic process","3/41","233/22568",0.00867558661473276,0.0314564235582097,0.0173824240917959,"pi-103/ly-294002/as-605240",3
"GO:0051974","BP","GO:0051974","negative regulation of telomerase activity","3/41","233/22568",0.00867558661473276,0.0314564235582097,0.0173824240917959,"rucaparib/dasatinib/icosapent",3
"GO:0014033","BP","GO:0014033","neural crest cell differentiation","4/41","448/22568",0.00868923007845422,0.0314580478466741,0.0173833216531758,"dasatinib/nifedipine/vandetanib/lapatinib",4
"GO:0043525","BP","GO:0043525","positive regulation of neuron apoptotic process","4/41","448/22568",0.00868923007845422,0.0314580478466741,0.0173833216531758,"fludarabine/vorinostat/panobinostat/obatoclax",4
"GO:0071276","BP","GO:0071276","cellular response to cadmium ion","4/41","449/22568",0.00875595282433597,0.0316755561960804,0.0175035140318768,"ly-294002/vandetanib/lapatinib/erlotinib",4
"GO:0048864","BP","GO:0048864","stem cell development","4/41","450/22568",0.00882301201536463,0.0316991506769222,0.0175165520452879,"dasatinib/nifedipine/vandetanib/lapatinib",4
"GO:0001507","BP","GO:0001507","acetylcholine catabolic process in synaptic cleft","2/41","78/22568",0.00886219963346,0.0316991506769222,0.0175165520452879,"ambenonium/pentoxifylline",2
"GO:0006581","BP","GO:0006581","acetylcholine catabolic process","2/41","78/22568",0.00886219963346,0.0316991506769222,0.0175165520452879,"ambenonium/pentoxifylline",2
"GO:0032223","BP","GO:0032223","negative regulation of synaptic transmission, cholinergic","2/41","78/22568",0.00886219963346,0.0316991506769222,0.0175165520452879,"ambenonium/pentoxifylline",2
"GO:0045212","BP","GO:0045212","neurotransmitter receptor biosynthetic process","2/41","78/22568",0.00886219963346,0.0316991506769222,0.0175165520452879,"ambenonium/pentoxifylline",2
"GO:0061734","BP","GO:0061734","parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization","2/41","78/22568",0.00886219963346,0.0316991506769222,0.0175165520452879,"vorinostat/panobinostat",2
"GO:0070843","BP","GO:0070843","misfolded protein transport","2/41","78/22568",0.00886219963346,0.0316991506769222,0.0175165520452879,"vorinostat/panobinostat",2
"GO:0070844","BP","GO:0070844","polyubiquitinated protein transport","2/41","78/22568",0.00886219963346,0.0316991506769222,0.0175165520452879,"vorinostat/panobinostat",2
