LV	Sample	Value	X	V1	V3	disease
28,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	SRR6078299	-0.01122365453425968	26	1594169	F4230	FRDA
29,REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	SRR6078299	-0.007708456967362708	26	1594169	F4230	FRDA
30,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078299	0.0010588635668042174	26	1594169	F4230	FRDA
31,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	SRR6078299	-0.0030520001230303078	26	1594169	F4230	FRDA
32,PID_ANGIOPOIETINRECEPTOR_PATHWAY	SRR6078299	0.0010241374393773193	26	1594169	F4230	FRDA
33,IRIS_Monocyte-Day7	SRR6078299	-0.004965105844355397	26	1594169	F4230	FRDA
34,REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	SRR6078299	0.009042057242477813	26	1594169	F4230	FRDA
35,DMAP_MEGA2	SRR6078299	-0.008785133967064256	26	1594169	F4230	FRDA
36,DMAP_HSC3	SRR6078299	-0.012887687706385771	26	1594169	F4230	FRDA
37,KEGG_PPAR_SIGNALING_PATHWAY	SRR6078299	-0.020291151785213995	26	1594169	F4230	FRDA
38,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	SRR6078299	0.007628451360246615	26	1594169	F4230	FRDA
39,KEGG_CELL_ADHESION_MOLECULES_CAMS	SRR6078299	0.003660259819978237	26	1594169	F4230	FRDA
40,KEGG_DILATED_CARDIOMYOPATHY	SRR6078299	0.0017396831418098507	26	1594169	F4230	FRDA
41,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	-0.022570172082699166	26	1594169	F4230	FRDA
42,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078299	0.017105136784371238	26	1594169	F4230	FRDA
43,KEGG_BASAL_CELL_CARCINOMA	SRR6078299	0.015721518483330525	26	1594169	F4230	FRDA
44,KEGG_PROTEASOME	SRR6078299	0.009623278253189503	26	1594169	F4230	FRDA
45,PID_MYC_REPRESSPATHWAY	SRR6078299	0.010981518520018222	26	1594169	F4230	FRDA
46,REACTOME_AXON_GUIDANCE	SRR6078299	-0.011643522696960947	26	1594169	F4230	FRDA
LV 47	SRR6078299	0.009720867270031295	26	1594169	F4230	FRDA
48,IRIS_Neutrophil-Resting	SRR6078299	-0.007168960352171133	26	1594169	F4230	FRDA
LV 49	SRR6078299	-0.0071594846265812095	26	1594169	F4230	FRDA
50,IRIS_Bcell-Memory_IgM	SRR6078299	-0.00373849417184886	26	1594169	F4230	FRDA
51,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	SRR6078299	0.028778453848395988	26	1594169	F4230	FRDA
52,REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	SRR6078299	-0.00621374527545792	26	1594169	F4230	FRDA
53,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	SRR6078299	-0.009633341229126693	26	1594169	F4230	FRDA
54,REACTOME_TRANSCRIPTION	SRR6078299	-0.0034361534415702655	26	1594169	F4230	FRDA
55,KEGG_INSULIN_SIGNALING_PATHWAY	SRR6078299	-0.005670077293417413	26	1594169	F4230	FRDA
56,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	SRR6078299	-0.0010074940785695405	26	1594169	F4230	FRDA
57,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	SRR6078299	-0.037729942521210674	26	1594169	F4230	FRDA
58,SVM Dendritic cells resting	SRR6078299	-0.01284051909074766	26	1594169	F4230	FRDA
59,REACTOME_HIV_INFECTION	SRR6078299	0.005314380010070184	26	1594169	F4230	FRDA
60,IRIS_NKcell-control	SRR6078299	0.030417781852233265	26	1594169	F4230	FRDA
61,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	SRR6078299	0.02975943570599374	26	1594169	F4230	FRDA
62,IRIS_DendriticCell-Control	SRR6078299	0.01110234778963834	26	1594169	F4230	FRDA
63,DMAP_ERY4	SRR6078299	-0.005120228553108277	26	1594169	F4230	FRDA
64,DMAP_DENDA2	SRR6078299	0.012284411506666815	26	1594169	F4230	FRDA
65,SVM NK cells resting	SRR6078299	0.0026072906607468877	26	1594169	F4230	FRDA
66,IRIS_Neutrophil-Resting	SRR6078299	-0.02293011690969684	26	1594169	F4230	FRDA
67,REACTOME_COLLAGEN_FORMATION	SRR6078299	0.011506986710797177	26	1594169	F4230	FRDA
68,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SRR6078299	0.009202095685955364	26	1594169	F4230	FRDA
69,PID_EPHBFWDPATHWAY	SRR6078299	0.020520221952087473	26	1594169	F4230	FRDA
70,KEGG_OXIDATIVE_PHOSPHORYLATION	SRR6078299	0.023336652660934484	26	1594169	F4230	FRDA
71,SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	SRR6078299	-0.011100369607699652	26	1594169	F4230	FRDA
72,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	0.03269347704703687	26	1594169	F4230	FRDA
LV 73	SRR6078299	0.011073574897511639	26	1594169	F4230	FRDA
74,KEGG_NOTCH_SIGNALING_PATHWAY	SRR6078299	-0.004237969895846963	26	1594169	F4230	FRDA
75,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	0.007982018950465268	26	1594169	F4230	FRDA
76,KEGG_CELL_CYCLE	SRR6078299	0.01835202782653601	26	1594169	F4230	FRDA
77,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078299	0.005187437963250281	26	1594169	F4230	FRDA
78,IRIS_Neutrophil-Resting	SRR6078299	0.0018514619174342987	26	1594169	F4230	FRDA
79,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078299	0.008574208098396218	26	1594169	F4230	FRDA
80,KEGG_ENDOCYTOSIS	SRR6078299	0.00070421980746266375	26	1594169	F4230	FRDA
LV 81	SRR6078299	-0.009157855967468475	26	1594169	F4230	FRDA
82,REACTOME_METABOLISM_OF_RNA	SRR6078299	-0.008478414234974925	26	1594169	F4230	FRDA
83,SVM Monocytes	SRR6078299	-0.013017140320700293	26	1594169	F4230	FRDA
84,REACTOME_RNA_POL_III_TRANSCRIPTION	SRR6078299	0.023537655404905083	26	1594169	F4230	FRDA
85,REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	SRR6078299	-0.0010826686981004862	26	1594169	F4230	FRDA
86,REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	SRR6078299	-0.005925577110165077	26	1594169	F4230	FRDA
87,REACTOME_CELL_CYCLE_MITOTIC	SRR6078299	0.013207512567356845	26	1594169	F4230	FRDA
88,REACTOME_MUSCLE_CONTRACTION	SRR6078299	-0.03981288360529628	26	1594169	F4230	FRDA
89,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078299	0.007684384913979511	26	1594169	F4230	FRDA
90,REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	SRR6078299	-0.006353563942639688	26	1594169	F4230	FRDA
91,KEGG_PYRUVATE_METABOLISM	SRR6078299	-0.0114215081163066	26	1594169	F4230	FRDA
92,REACTOME_METABOLISM_OF_PROTEINS	SRR6078299	0.017198141642449424	26	1594169	F4230	FRDA
93,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	SRR6078299	-0.014634495318186693	26	1594169	F4230	FRDA
LV 94	SRR6078299	0.012608810164416883	26	1594169	F4230	FRDA
95,PID_DELTANP63PATHWAY	SRR6078299	0.0028111798966857864	26	1594169	F4230	FRDA
96,REACTOME_SIGNALLING_BY_NGF	SRR6078299	-0.004283120027387374	26	1594169	F4230	FRDA
97,PID_DELTANP63PATHWAY	SRR6078299	0.00713956237502524	26	1594169	F4230	FRDA
98,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078299	0.05250605412442936	26	1594169	F4230	FRDA
99,DMAP_ERY3	SRR6078299	0.014229002984224744	26	1594169	F4230	FRDA
LV 100	SRR6078299	0.02029330276605109	26	1594169	F4230	FRDA
101,IRIS_Neutrophil-Resting	SRR6078299	-0.00581066528210951	26	1594169	F4230	FRDA
102,REACTOME_METABOLISM_OF_CARBOHYDRATES	SRR6078299	0.006048311153921425	26	1594169	F4230	FRDA
103,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078299	0.0011109981601550582	26	1594169	F4230	FRDA
104,SVM Mast cells resting	SRR6078299	-0.00920466816196213	26	1594169	F4230	FRDA
105,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	SRR6078299	-0.0016078751354891344	26	1594169	F4230	FRDA
106,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	SRR6078299	-0.0012528965486452198	26	1594169	F4230	FRDA
107,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	SRR6078299	0.016629753167936686	26	1594169	F4230	FRDA
108,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	SRR6078299	0.003229119878916155	26	1594169	F4230	FRDA
109,PID_ERBB1_DOWNSTREAM_PATHWAY	SRR6078299	0.009459649614287934	26	1594169	F4230	FRDA
110,REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	SRR6078299	-0.0036296731104924073	26	1594169	F4230	FRDA
111,PID_AURORA_A_PATHWAY	SRR6078299	-0.008635629039899858	26	1594169	F4230	FRDA
LV 112	SRR6078299	0.015116837212392768	26	1594169	F4230	FRDA
113,REACTOME_METABOLISM_OF_RNA	SRR6078299	-0.012342506711135749	26	1594169	F4230	FRDA
114,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078299	0.002336147517077579	26	1594169	F4230	FRDA
LV 115	SRR6078299	0.0021306515950560104	26	1594169	F4230	FRDA
116,KEGG_HEDGEHOG_SIGNALING_PATHWAY	SRR6078299	-0.009514846877550564	26	1594169	F4230	FRDA
117,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	SRR6078299	-0.0038514992081153587	26	1594169	F4230	FRDA
118,KEGG_CELL_CYCLE	SRR6078299	-0.01706537351281425	26	1594169	F4230	FRDA
LV 119	SRR6078299	0.018001119860076065	26	1594169	F4230	FRDA
120,KEGG_PARKINSONS_DISEASE	SRR6078299	0.008099436829368485	26	1594169	F4230	FRDA
LV 121	SRR6078299	-0.01046715391243743	26	1594169	F4230	FRDA
122,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078299	0.009918445220969822	26	1594169	F4230	FRDA
LV 123	SRR6078299	0.009189926477828014	26	1594169	F4230	FRDA
124,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	SRR6078299	0.013734263068163487	26	1594169	F4230	FRDA
125,REACTOME_PHOSPHOLIPID_METABOLISM	SRR6078299	-0.02460864367737095	26	1594169	F4230	FRDA
LV 126	SRR6078299	0.014501156677479046	26	1594169	F4230	FRDA
127,REACTOME_NEURONAL_SYSTEM	SRR6078299	0.029447316850463486	26	1594169	F4230	FRDA
128,KEGG_PURINE_METABOLISM	SRR6078299	3.06300126530326e-4	26	1594169	F4230	FRDA
LV 129	SRR6078299	0.0197442677534023	26	1594169	F4230	FRDA
LV 130	SRR6078299	5.866468055772515e-4	26	1594169	F4230	FRDA
131,REACTOME_OPIOID_SIGNALLING	SRR6078299	0.01712744452972503	26	1594169	F4230	FRDA
132,REACTOME_SIGNALING_BY_SCF_KIT	SRR6078299	-0.002401396407100506	26	1594169	F4230	FRDA
133,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	0.014402421747732921	26	1594169	F4230	FRDA
134,REACTOME_DIABETES_PATHWAYS	SRR6078299	-0.007541988969760613	26	1594169	F4230	FRDA
LV 135	SRR6078299	0.01400702873817045	26	1594169	F4230	FRDA
136,REACTOME_RNA_POL_I_PROMOTER_OPENING	SRR6078299	-0.03956177061544238	26	1594169	F4230	FRDA
LV 137	SRR6078299	3.1620674798451577e-4	26	1594169	F4230	FRDA
LV 138	SRR6078299	0.015708360179551177	26	1594169	F4230	FRDA
139,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078299	0.0027289942630131917	26	1594169	F4230	FRDA
140,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	SRR6078299	-0.002365032328239351	26	1594169	F4230	FRDA
141,DMAP_ERY5	SRR6078299	0.014399956152518642	26	1594169	F4230	FRDA
LV 142	SRR6078299	0.018460424439236206	26	1594169	F4230	FRDA
LV 143	SRR6078299	-4.2239775207194696e-4	26	1594169	F4230	FRDA
144,REACTOME_SIGNALING_BY_RHO_GTPASES	SRR6078299	0.005423227946681694	26	1594169	F4230	FRDA
145,REACTOME_SIGNALING_BY_ILS	SRR6078299	-0.004749342321060423	26	1594169	F4230	FRDA
146,KEGG_HEDGEHOG_SIGNALING_PATHWAY	SRR6078299	-0.01914916270782535	26	1594169	F4230	FRDA
147,PID_AURORA_B_PATHWAY	SRR6078299	-0.06823067731652185	26	1594169	F4230	FRDA
148,REACTOME_IMMUNE_SYSTEM	SRR6078299	0.009982846581246803	26	1594169	F4230	FRDA
LV 149	SRR6078299	0.001229998754983153	26	1594169	F4230	FRDA
150,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078299	0.016087106342398308	26	1594169	F4230	FRDA
151,IRIS_Monocyte-Day1	SRR6078299	6.398876599539608e-5	26	1594169	F4230	FRDA
152,KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	SRR6078299	-0.01587214336516346	26	1594169	F4230	FRDA
LV 153	SRR6078299	-0.005735847646770532	26	1594169	F4230	FRDA
LV 154	SRR6078299	-0.010152812296358898	26	1594169	F4230	FRDA
155,KEGG_OOCYTE_MEIOSIS	SRR6078299	-0.009639393616952877	26	1594169	F4230	FRDA
156,DMAP_MONO2	SRR6078299	-0.016334625712299936	26	1594169	F4230	FRDA
157,PID_HES_HEYPATHWAY	SRR6078299	-0.007383817900513323	26	1594169	F4230	FRDA
LV 158	SRR6078299	-0.004164789219290617	26	1594169	F4230	FRDA
LV 159	SRR6078299	0.002010288231856969	26	1594169	F4230	FRDA
LV 160	SRR6078299	-0.002760553070319741	26	1594169	F4230	FRDA
161,PID_ARF6_TRAFFICKINGPATHWAY	SRR6078299	0.022449728434457115	26	1594169	F4230	FRDA
162,KEGG_GLYCOLYSIS_GLUCONEOGENESIS	SRR6078299	-0.005466850817940028	26	1594169	F4230	FRDA
163,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	SRR6078299	0.046795034841019066	26	1594169	F4230	FRDA
LV 164	SRR6078299	0.004226935742851777	26	1594169	F4230	FRDA
165,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	SRR6078299	0.01654597133657624	26	1594169	F4230	FRDA
LV 166	SRR6078299	0.031421262420744785	26	1594169	F4230	FRDA
LV 167	SRR6078299	-0.008483329362174899	26	1594169	F4230	FRDA
168,REACTOME_MITOTIC_G1_G1_S_PHASES	SRR6078299	0.003965873953439143	26	1594169	F4230	FRDA
169,IRIS_Monocyte-Day7	SRR6078299	-0.004116745926037051	26	1594169	F4230	FRDA
170,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	SRR6078299	-4.886461202386362e-4	26	1594169	F4230	FRDA
171,REACTOME_CELL_CYCLE	SRR6078299	0.025815335202274862	26	1594169	F4230	FRDA
LV 172	SRR6078299	0.0163730517475494	26	1594169	F4230	FRDA
LV 173	SRR6078299	1.6492026748008782e-4	26	1594169	F4230	FRDA
174,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	0.031214338994221883	26	1594169	F4230	FRDA
175,SVM NK cells activated	SRR6078299	-0.015678875754142688	26	1594169	F4230	FRDA
176,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	SRR6078299	0.01907530499479693	26	1594169	F4230	FRDA
177,PID_CDC42_PATHWAY	SRR6078299	-0.004449665835862354	26	1594169	F4230	FRDA
LV 178	SRR6078299	0.004829654437313105	26	1594169	F4230	FRDA
LV 179	SRR6078299	-0.004488113382964786	26	1594169	F4230	FRDA
LV 180	SRR6078299	0.012986520611474267	26	1594169	F4230	FRDA
LV 181	SRR6078299	0.01370233553907354	26	1594169	F4230	FRDA
LV 182	SRR6078299	0.016007808467188425	26	1594169	F4230	FRDA
183,IRIS_DendriticCell-LPSstimulated	SRR6078299	-0.0021757214599262805	26	1594169	F4230	FRDA
LV 184	SRR6078299	0.0022906576660002734	26	1594169	F4230	FRDA
185,PID_DELTANP63PATHWAY	SRR6078299	-0.01679907756971443	26	1594169	F4230	FRDA
186,SVM T cells CD4 memory activated	SRR6078299	0.007080487135120045	26	1594169	F4230	FRDA
187,KEGG_OOCYTE_MEIOSIS	SRR6078299	-0.0035891047127168925	26	1594169	F4230	FRDA
188,KEGG_PATHWAYS_IN_CANCER	SRR6078299	2.90631342307233e-4	26	1594169	F4230	FRDA
189,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	-0.004419895581322658	26	1594169	F4230	FRDA
190,MIPS_SPLICEOSOME	SRR6078299	0.0054222543083916165	26	1594169	F4230	FRDA
191,KEGG_LYSOSOME	SRR6078299	0.10251046579027062	26	1594169	F4230	FRDA
LV 192	SRR6078299	-0.014326416912964834	26	1594169	F4230	FRDA
193,DMAP_ERY3	SRR6078299	0.009093191456241975	26	1594169	F4230	FRDA
194,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	SRR6078299	0.0014472916326832867	26	1594169	F4230	FRDA
195,DMAP_MONO2	SRR6078299	0.015920737186096583	26	1594169	F4230	FRDA
196,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	-0.015318207204503933	26	1594169	F4230	FRDA
197,REACTOME_METABOLISM_OF_MRNA	SRR6078299	0.01883306621846959	26	1594169	F4230	FRDA
LV 198	SRR6078299	0.004182772741965103	26	1594169	F4230	FRDA
199,KEGG_AUTOIMMUNE_THYROID_DISEASE	SRR6078299	0.00804438443993468	26	1594169	F4230	FRDA
LV 200	SRR6078299	-0.0010777355492339424	26	1594169	F4230	FRDA
LV 201	SRR6078299	0.003987207952905787	26	1594169	F4230	FRDA
LV 202	SRR6078299	0.016882922170030595	26	1594169	F4230	FRDA
203,REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	SRR6078299	0.004532737973565428	26	1594169	F4230	FRDA
LV 204	SRR6078299	0.009936626565224732	26	1594169	F4230	FRDA
205,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	0.013025688633530092	26	1594169	F4230	FRDA
LV 206	SRR6078299	0.008956504000570197	26	1594169	F4230	FRDA
207,REACTOME_METABOLISM_OF_RNA	SRR6078299	0.02011226661108503	26	1594169	F4230	FRDA
208,REACTOME_HIV_INFECTION	SRR6078299	0.0294237968440094	26	1594169	F4230	FRDA
LV 209	SRR6078299	0.0011759780282275024	26	1594169	F4230	FRDA
210,PID_NOTCH_PATHWAY	SRR6078299	0.005489576467992667	26	1594169	F4230	FRDA
LV 211	SRR6078299	0.009015574945130393	26	1594169	F4230	FRDA
LV 212	SRR6078299	0.012519235193743834	26	1594169	F4230	FRDA
213,REACTOME_TELOMERE_MAINTENANCE	SRR6078299	0.009533024041763666	26	1594169	F4230	FRDA
LV 214	SRR6078299	-0.017058856697113184	26	1594169	F4230	FRDA
LV 215	SRR6078299	-0.010247838516820209	26	1594169	F4230	FRDA
216,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	SRR6078299	-0.041743516027634424	26	1594169	F4230	FRDA
LV 217	SRR6078299	0.001051573808164149	26	1594169	F4230	FRDA
LV 218	SRR6078299	-4.615678314503043e-5	26	1594169	F4230	FRDA
219,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078299	-0.007030381195017954	26	1594169	F4230	FRDA
220,REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	SRR6078299	4.489847704125476e-4	26	1594169	F4230	FRDA
221,DMAP_ERY4	SRR6078299	0.017290500060901003	26	1594169	F4230	FRDA
222,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078299	-0.005834945176012262	26	1594169	F4230	FRDA
LV 223	SRR6078299	0.003555030817412296	26	1594169	F4230	FRDA
224,DMAP_HSC1	SRR6078299	0.0043763943742394	26	1594169	F4230	FRDA
LV 225	SRR6078299	-0.0011342931894689975	26	1594169	F4230	FRDA
LV 226	SRR6078299	0.01557151174656187	26	1594169	F4230	FRDA
LV 227	SRR6078299	0.009090972745295505	26	1594169	F4230	FRDA
228,SVM NK cells activated	SRR6078299	-0.004912513443145285	26	1594169	F4230	FRDA
229,MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	SRR6078299	0.006149290989688899	26	1594169	F4230	FRDA
230,REACTOME_CELL_CYCLE	SRR6078299	0.004395291708124686	26	1594169	F4230	FRDA
231,PID_AURORA_B_PATHWAY	SRR6078299	-0.005381295150481937	26	1594169	F4230	FRDA
LV 232	SRR6078299	0.011100750717102892	26	1594169	F4230	FRDA
233,DMAP_ERY5	SRR6078299	0.03980614290016765	26	1594169	F4230	FRDA
LV 234	SRR6078299	-0.02395725816935915	26	1594169	F4230	FRDA
235,IRIS_PlasmaCell-FromBoneMarrow	SRR6078299	0.003599655919780333	26	1594169	F4230	FRDA
236,REACTOME_MEIOSIS	SRR6078299	-0.0029394343936679267	26	1594169	F4230	FRDA
237,SVM Macrophages M0	SRR6078299	0.0751610207231278	26	1594169	F4230	FRDA
238,KEGG_ECM_RECEPTOR_INTERACTION	SRR6078299	0.0023035208865890677	26	1594169	F4230	FRDA
LV 239	SRR6078299	0.010512523474887417	26	1594169	F4230	FRDA
LV 240	SRR6078299	0.008781156949774107	26	1594169	F4230	FRDA
241,KEGG_GLIOMA	SRR6078299	0.0010070324633849248	26	1594169	F4230	FRDA
LV 242	SRR6078299	0.007797730643718709	26	1594169	F4230	FRDA
LV 243	SRR6078299	-0.00129304749392634	26	1594169	F4230	FRDA
LV 244	SRR6078299	0.022097176245045713	26	1594169	F4230	FRDA
LV 245	SRR6078299	0.011048266244921038	26	1594169	F4230	FRDA
LV 246	SRR6078299	-0.009869658548670125	26	1594169	F4230	FRDA
LV 247	SRR6078299	0.023376448028100058	26	1594169	F4230	FRDA
248,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SRR6078299	-0.013076324745611045	26	1594169	F4230	FRDA
LV 249	SRR6078299	-0.003489551965014532	26	1594169	F4230	FRDA
250,DMAP_HSC1	SRR6078299	0.010113400520403756	26	1594169	F4230	FRDA
LV 251	SRR6078299	0.015179554596487815	26	1594169	F4230	FRDA
LV 252	SRR6078299	0.02510953471367675	26	1594169	F4230	FRDA
253,KEGG_HEMATOPOIETIC_CELL_LINEAGE	SRR6078299	0.0023914319679014936	26	1594169	F4230	FRDA
LV 254	SRR6078299	0.02087568589283782	26	1594169	F4230	FRDA
255,KEGG_BASAL_CELL_CARCINOMA	SRR6078299	0.007337639341958971	26	1594169	F4230	FRDA
LV 256	SRR6078299	-0.007649927013728933	26	1594169	F4230	FRDA
LV 257	SRR6078299	-0.006441286098340044	26	1594169	F4230	FRDA
LV 258	SRR6078299	0.0018162432561490323	26	1594169	F4230	FRDA
259,KEGG_PEROXISOME	SRR6078299	0.03471304496043179	26	1594169	F4230	FRDA
LV 260	SRR6078299	0.01417101943854493	26	1594169	F4230	FRDA
LV 261	SRR6078299	8.703423258605722e-4	26	1594169	F4230	FRDA
LV 262	SRR6078299	0.0048760903399692026	26	1594169	F4230	FRDA
LV 263	SRR6078299	0.003542573379878863	26	1594169	F4230	FRDA
264,REACTOME_METABOLISM_OF_PROTEINS	SRR6078299	-0.00951156883306486	26	1594169	F4230	FRDA
LV 265	SRR6078299	-0.007738916776776115	26	1594169	F4230	FRDA
266,IRIS_Monocyte-Day1	SRR6078299	-0.005786640861396083	26	1594169	F4230	FRDA
LV 267	SRR6078299	0.011937990035854147	26	1594169	F4230	FRDA
268,SVM Mast cells activated	SRR6078299	-0.0020355495275238087	26	1594169	F4230	FRDA
LV 269	SRR6078299	0.002521843796619604	26	1594169	F4230	FRDA
270,KEGG_CELL_CYCLE	SRR6078299	-0.016241443045330334	26	1594169	F4230	FRDA
271,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	SRR6078299	0.0036604218237837336	26	1594169	F4230	FRDA
LV 272	SRR6078299	0.007325166153688408	26	1594169	F4230	FRDA
LV 273	SRR6078299	0.006362916803773903	26	1594169	F4230	FRDA
LV 274	SRR6078299	0.019670271077456496	26	1594169	F4230	FRDA
LV 275	SRR6078299	6.036146842689995e-4	26	1594169	F4230	FRDA
LV 276	SRR6078299	0.015974858784770132	26	1594169	F4230	FRDA
277,PID_IL4_2PATHWAY	SRR6078299	-0.007590178818653257	26	1594169	F4230	FRDA
278,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078299	0.0026062017108616537	26	1594169	F4230	FRDA
279,REACTOME_IMMUNE_SYSTEM	SRR6078299	0.013512045446465622	26	1594169	F4230	FRDA
LV 280	SRR6078299	0.02611196119247736	26	1594169	F4230	FRDA
281,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	SRR6078299	0.029050583090736836	26	1594169	F4230	FRDA
282,KEGG_RNA_DEGRADATION	SRR6078299	0.022041281873822583	26	1594169	F4230	FRDA
283,IRIS_Monocyte-Day0	SRR6078299	0.0017207072837078638	26	1594169	F4230	FRDA
284,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078299	0.03636840025848814	26	1594169	F4230	FRDA
LV 285	SRR6078299	-8.994659139267536e-4	26	1594169	F4230	FRDA
LV 286	SRR6078299	-0.012014132038007018	26	1594169	F4230	FRDA
287,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	SRR6078299	-0.028642804290226455	26	1594169	F4230	FRDA
LV 288	SRR6078299	0.0016935820105723714	26	1594169	F4230	FRDA
LV 289	SRR6078299	0.015794064458827754	26	1594169	F4230	FRDA
290,PID_TCR_PATHWAY	SRR6078299	4.5450895010934076e-4	26	1594169	F4230	FRDA
LV 291	SRR6078299	0.00661437863291361	26	1594169	F4230	FRDA
292,SVM T cells CD4 memory resting	SRR6078299	0.0368711374595624	26	1594169	F4230	FRDA
LV 293	SRR6078299	-0.006170406061007389	26	1594169	F4230	FRDA
LV 294	SRR6078299	-0.014704301121102253	26	1594169	F4230	FRDA
295,PID_ATF2_PATHWAY	SRR6078299	-0.031588829689454014	26	1594169	F4230	FRDA
LV 296	SRR6078299	9.173095237698705e-4	26	1594169	F4230	FRDA
LV 297	SRR6078299	0.027757606119289905	26	1594169	F4230	FRDA
LV 298	SRR6078299	0.023326862701304563	26	1594169	F4230	FRDA
299,KEGG_MELANOGENESIS	SRR6078299	-0.002584701471453702	26	1594169	F4230	FRDA
LV 300	SRR6078299	0.0400915138981306	26	1594169	F4230	FRDA
