LV	Sample	Value	X	V1	V3	disease
43,REACTOME_CELL_CYCLE	SRR6078299	0.029314003728436486	26	1594169	F4230	FRDA
44,REACTOME_PHOSPHOLIPID_METABOLISM	SRR6078299	-0.03209185433388897	26	1594169	F4230	FRDA
45,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078299	-0.018666766207752317	26	1594169	F4230	FRDA
46,REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	SRR6078299	0.04059281246213406	26	1594169	F4230	FRDA
47,KEGG_CARDIAC_MUSCLE_CONTRACTION	SRR6078299	0.007445141689415091	26	1594169	F4230	FRDA
48,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078299	-0.010367833690007829	26	1594169	F4230	FRDA
49,IRIS_Monocyte-Day7	SRR6078299	-0.003968982522193148	26	1594169	F4230	FRDA
50,REACTOME_COLLAGEN_FORMATION	SRR6078299	0.04590866928630689	26	1594169	F4230	FRDA
51,REACTOME_IMMUNE_SYSTEM	SRR6078299	0.01179112556562571	26	1594169	F4230	FRDA
52,IRIS_Neutrophil-Resting	SRR6078299	-5.126243958037725e-4	26	1594169	F4230	FRDA
53,PID_AR_TF_PATHWAY	SRR6078299	0.014104650007043496	26	1594169	F4230	FRDA
54,REACTOME_BIOLOGICAL_OXIDATIONS	SRR6078299	0.044361188562056064	26	1594169	F4230	FRDA
55,REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	SRR6078299	-0.029676769136196587	26	1594169	F4230	FRDA
56,SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	SRR6078299	0.045743129987474124	26	1594169	F4230	FRDA
57,SVM Dendritic cells activated	SRR6078299	-0.0189965035267272	26	1594169	F4230	FRDA
58,IRIS_Neutrophil-Resting	SRR6078299	0.009881199744799809	26	1594169	F4230	FRDA
59,PID_CD8TCRPATHWAY	SRR6078299	0.005379229796123492	26	1594169	F4230	FRDA
60,REACTOME_NEURONAL_SYSTEM	SRR6078299	0.02919509748986915	26	1594169	F4230	FRDA
61,KEGG_DILATED_CARDIOMYOPATHY	SRR6078299	-0.003541479656390876	26	1594169	F4230	FRDA
62,SVM Mast cells resting	SRR6078299	-0.013481205496290375	26	1594169	F4230	FRDA
63,REACTOME_TRANSLATION	SRR6078299	0.009767154553576051	26	1594169	F4230	FRDA
64,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	SRR6078299	0.011179394262700103	26	1594169	F4230	FRDA
65,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	SRR6078299	-0.022525648731887057	26	1594169	F4230	FRDA
66,SVM T cells follicular helper	SRR6078299	0.01363624618937016	26	1594169	F4230	FRDA
67,IRIS_Monocyte-Day1	SRR6078299	-0.009088317065496588	26	1594169	F4230	FRDA
68,IRIS_Monocyte-Day1	SRR6078299	-0.01046642342463541	26	1594169	F4230	FRDA
69,IRIS_NKcell-control	SRR6078299	0.040104817208141755	26	1594169	F4230	FRDA
70,REACTOME_IMMUNE_SYSTEM	SRR6078299	-0.01508096863195205	26	1594169	F4230	FRDA
71,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	SRR6078299	-0.00981266283791896	26	1594169	F4230	FRDA
72,SVM Macrophages M1	SRR6078299	-0.03682680640752308	26	1594169	F4230	FRDA
73,KEGG_RNA_DEGRADATION	SRR6078299	-0.007422321463699639	26	1594169	F4230	FRDA
74,KEGG_AUTOIMMUNE_THYROID_DISEASE	SRR6078299	-0.007648166427174363	26	1594169	F4230	FRDA
75,PID_MTOR_4PATHWAY	SRR6078299	-0.026028651150447713	26	1594169	F4230	FRDA
LV 76	SRR6078299	0.015486019328017504	26	1594169	F4230	FRDA
77,REACTOME_CELL_JUNCTION_ORGANIZATION	SRR6078299	-0.024323141941980122	26	1594169	F4230	FRDA
78,PID_ANGIOPOIETINRECEPTOR_PATHWAY	SRR6078299	0.009794861597258488	26	1594169	F4230	FRDA
79,KEGG_OXIDATIVE_PHOSPHORYLATION	SRR6078299	0.0034667134612768424	26	1594169	F4230	FRDA
80,SVM T cells CD4 memory activated	SRR6078299	0.02257127136099183	26	1594169	F4230	FRDA
81,REACTOME_POTASSIUM_CHANNELS	SRR6078299	-0.004641173673121408	26	1594169	F4230	FRDA
82,REACTOME_METABOLISM_OF_PROTEINS	SRR6078299	-0.007393624201261097	26	1594169	F4230	FRDA
83,PID_NOTCH_PATHWAY	SRR6078299	0.007595301666309196	26	1594169	F4230	FRDA
84,REACTOME_SIGNALING_BY_ERBB4	SRR6078299	-0.03020401646222534	26	1594169	F4230	FRDA
85,IRIS_DendriticCell-Control	SRR6078299	0.01664239804694652	26	1594169	F4230	FRDA
86,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	SRR6078299	0.0012849126477109398	26	1594169	F4230	FRDA
87,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	SRR6078299	0.008954377827455206	26	1594169	F4230	FRDA
88,KEGG_LYSOSOME	SRR6078299	0.09474153213785091	26	1594169	F4230	FRDA
89,REACTOME_AXON_GUIDANCE	SRR6078299	-0.0031142112733955735	26	1594169	F4230	FRDA
90,KEGG_AXON_GUIDANCE	SRR6078299	0.015695396401434247	26	1594169	F4230	FRDA
LV 91	SRR6078299	-0.01053763159064479	26	1594169	F4230	FRDA
92,REACTOME_METABOLISM_OF_PROTEINS	SRR6078299	0.01730564216113066	26	1594169	F4230	FRDA
93,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	SRR6078299	0.022858561714966183	26	1594169	F4230	FRDA
94,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078299	-0.006074010502970874	26	1594169	F4230	FRDA
95,IRIS_DendriticCell-LPSstimulated	SRR6078299	-0.010805712917507641	26	1594169	F4230	FRDA
96,DMAP_BCELLA1	SRR6078299	0.014656287306501148	26	1594169	F4230	FRDA
97,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	SRR6078299	0.016695598533990354	26	1594169	F4230	FRDA
98,PID_ATM_PATHWAY	SRR6078299	-0.017612288903042898	26	1594169	F4230	FRDA
99,REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	SRR6078299	0.016432657556989756	26	1594169	F4230	FRDA
100,REACTOME_METABOLISM_OF_NON_CODING_RNA	SRR6078299	-0.012771601224837954	26	1594169	F4230	FRDA
101,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078299	-0.009851223104605279	26	1594169	F4230	FRDA
102,DMAP_MONO1	SRR6078299	0.00883972669801974	26	1594169	F4230	FRDA
103,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	SRR6078299	0.06980414059209228	26	1594169	F4230	FRDA
104,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	SRR6078299	-0.01125312046904911	26	1594169	F4230	FRDA
105,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078299	0.008821778519952927	26	1594169	F4230	FRDA
106,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	SRR6078299	0.007674197629729653	26	1594169	F4230	FRDA
107,REACTOME_METABOLISM_OF_PROTEINS	SRR6078299	-0.0070600080354730615	26	1594169	F4230	FRDA
108,IRIS_Monocyte-Day1	SRR6078299	-0.02778771369280723	26	1594169	F4230	FRDA
109,PID_TAP63PATHWAY	SRR6078299	-0.011089487927631508	26	1594169	F4230	FRDA
110,KEGG_RIBOSOME	SRR6078299	-0.040469908359210556	26	1594169	F4230	FRDA
LV 111	SRR6078299	0.01903657373961874	26	1594169	F4230	FRDA
112,KEGG_ENDOCYTOSIS	SRR6078299	0.02303761205134813	26	1594169	F4230	FRDA
113,KEGG_PURINE_METABOLISM	SRR6078299	0.014093925399059829	26	1594169	F4230	FRDA
114,REACTOME_NEURONAL_SYSTEM	SRR6078299	-0.027156282588562904	26	1594169	F4230	FRDA
115,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	SRR6078299	0.00561937618430162	26	1594169	F4230	FRDA
116,PID_P75NTRPATHWAY	SRR6078299	0.0060685532180316535	26	1594169	F4230	FRDA
117,KEGG_HUNTINGTONS_DISEASE	SRR6078299	0.020517672361012585	26	1594169	F4230	FRDA
118,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	SRR6078299	0.007169323887989555	26	1594169	F4230	FRDA
119,REACTOME_CELL_CELL_COMMUNICATION	SRR6078299	-0.0123223744087438	26	1594169	F4230	FRDA
120,REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	SRR6078299	-0.008346316492781423	26	1594169	F4230	FRDA
121,REACTOME_RNA_POL_I_PROMOTER_OPENING	SRR6078299	-0.060604986566086275	26	1594169	F4230	FRDA
122,REACTOME_INNATE_IMMUNE_SYSTEM	SRR6078299	-2.496564695924516e-4	26	1594169	F4230	FRDA
123,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078299	0.001973230293522435	26	1594169	F4230	FRDA
124,REACTOME_DNA_REPAIR	SRR6078299	-0.010119476196709052	26	1594169	F4230	FRDA
125,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	SRR6078299	0.05145505231956315	26	1594169	F4230	FRDA
126,SVM Dendritic cells resting	SRR6078299	-0.0030085186953794146	26	1594169	F4230	FRDA
127,KEGG_PARKINSONS_DISEASE	SRR6078299	-0.0015905481358402627	26	1594169	F4230	FRDA
128,SVM Macrophages M1	SRR6078299	0.00782123416253543	26	1594169	F4230	FRDA
129,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	SRR6078299	-0.024794840078530642	26	1594169	F4230	FRDA
130,REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	SRR6078299	-0.02169042343965953	26	1594169	F4230	FRDA
131,PID_RHOA_PATHWAY	SRR6078299	0.003087868904236904	26	1594169	F4230	FRDA
132,PID_RHOA_REG_PATHWAY	SRR6078299	0.015817495090086335	26	1594169	F4230	FRDA
133,REACTOME_HIV_INFECTION	SRR6078299	0.002556052537857529	26	1594169	F4230	FRDA
LV 134	SRR6078299	-0.0042455590519293335	26	1594169	F4230	FRDA
135,REACTOME_GLUCOSE_METABOLISM	SRR6078299	-0.01819265365966877	26	1594169	F4230	FRDA
136,REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	SRR6078299	0.0017656357705599652	26	1594169	F4230	FRDA
LV 137	SRR6078299	0.02533009109196007	26	1594169	F4230	FRDA
138,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	SRR6078299	0.03193293386458214	26	1594169	F4230	FRDA
139,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	SRR6078299	0.0068035368917337144	26	1594169	F4230	FRDA
LV 140	SRR6078299	0.02231373417108603	26	1594169	F4230	FRDA
141,IRIS_DendriticCell-LPSstimulated	SRR6078299	0.01247359626345869	26	1594169	F4230	FRDA
LV 142	SRR6078299	0.017852120304911887	26	1594169	F4230	FRDA
143,REACTOME_CELL_CYCLE_MITOTIC	SRR6078299	-0.006053290027292555	26	1594169	F4230	FRDA
LV 144	SRR6078299	0.028297380621131185	26	1594169	F4230	FRDA
145,REACTOME_GLUCOSE_METABOLISM	SRR6078299	-0.0019963656745934292	26	1594169	F4230	FRDA
146,KEGG_OXIDATIVE_PHOSPHORYLATION	SRR6078299	0.02686476965368972	26	1594169	F4230	FRDA
147,REACTOME_NEURONAL_SYSTEM	SRR6078299	0.025012448238477737	26	1594169	F4230	FRDA
148,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	SRR6078299	-0.007313763292798459	26	1594169	F4230	FRDA
149,KEGG_ECM_RECEPTOR_INTERACTION	SRR6078299	-0.05858208136224931	26	1594169	F4230	FRDA
150,KEGG_PARKINSONS_DISEASE	SRR6078299	-0.010591995987839076	26	1594169	F4230	FRDA
151,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	SRR6078299	0.030747065401980963	26	1594169	F4230	FRDA
152,KEGG_PARKINSONS_DISEASE	SRR6078299	0.05376426900894555	26	1594169	F4230	FRDA
153,REACTOME_PI_METABOLISM	SRR6078299	-0.003559444055581674	26	1594169	F4230	FRDA
154,MIPS_55S_RIBOSOME_MITOCHONDRIAL	SRR6078299	0.020106913673500384	26	1594169	F4230	FRDA
155,REACTOME_INNATE_IMMUNE_SYSTEM	SRR6078299	0.0421255847696871	26	1594169	F4230	FRDA
156,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	SRR6078299	0.012430168212140654	26	1594169	F4230	FRDA
157,REACTOME_RNA_POL_II_TRANSCRIPTION	SRR6078299	0.02500603374839686	26	1594169	F4230	FRDA
158,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078299	0.054413636376680466	26	1594169	F4230	FRDA
159,REACTOME_IMMUNE_SYSTEM	SRR6078299	0.004518237013696949	26	1594169	F4230	FRDA
LV 160	SRR6078299	0.03135410580185342	26	1594169	F4230	FRDA
161,PID_NOTCH_PATHWAY	SRR6078299	-0.019167059097705955	26	1594169	F4230	FRDA
162,KEGG_LYSOSOME	SRR6078299	0.12837385556150288	26	1594169	F4230	FRDA
163,REACTOME_COLLAGEN_FORMATION	SRR6078299	0.021707090058545753	26	1594169	F4230	FRDA
164,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	-0.016879021041577645	26	1594169	F4230	FRDA
165,REACTOME_PROTEIN_FOLDING	SRR6078299	-0.004198637749573781	26	1594169	F4230	FRDA
166,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	SRR6078299	-0.017229012040501923	26	1594169	F4230	FRDA
167,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	SRR6078299	0.03053533838977153	26	1594169	F4230	FRDA
168,PID_HDAC_CLASSI_PATHWAY	SRR6078299	0.00463631597025364	26	1594169	F4230	FRDA
169,REACTOME_MITOTIC_M_M_G1_PHASES	SRR6078299	-0.021286374976069212	26	1594169	F4230	FRDA
170,PID_LKB1_PATHWAY	SRR6078299	0.02608297053292259	26	1594169	F4230	FRDA
LV 171	SRR6078299	0.003384232049228063	26	1594169	F4230	FRDA
172,SVM B cells memory	SRR6078299	-0.030584251938325112	26	1594169	F4230	FRDA
173,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	SRR6078299	0.009712612308464767	26	1594169	F4230	FRDA
174,REACTOME_GPCR_DOWNSTREAM_SIGNALING	SRR6078299	-0.003400172033872727	26	1594169	F4230	FRDA
175,MIPS_C_COMPLEX_SPLICEOSOME	SRR6078299	0.014371046078134636	26	1594169	F4230	FRDA
176,REACTOME_METABOLISM_OF_PROTEINS	SRR6078299	-6.346383579472003e-4	26	1594169	F4230	FRDA
177,DMAP_ERY4	SRR6078299	-0.014584331233942167	26	1594169	F4230	FRDA
LV 178	SRR6078299	0.016887347532014756	26	1594169	F4230	FRDA
LV 179	SRR6078299	-0.0036573777632789165	26	1594169	F4230	FRDA
180,REACTOME_METABOLISM_OF_PROTEINS	SRR6078299	-9.867973024624082e-6	26	1594169	F4230	FRDA
LV 181	SRR6078299	0.006530441493478569	26	1594169	F4230	FRDA
182,REACTOME_AXON_GUIDANCE	SRR6078299	0.03242249504002621	26	1594169	F4230	FRDA
183,REACTOME_MEIOTIC_RECOMBINATION	SRR6078299	-0.03728317722565451	26	1594169	F4230	FRDA
184,KEGG_SPLICEOSOME	SRR6078299	0.0069872017263604294	26	1594169	F4230	FRDA
LV 185	SRR6078299	0.0244941380430258	26	1594169	F4230	FRDA
186,REACTOME_NEURONAL_SYSTEM	SRR6078299	0.04241224503046298	26	1594169	F4230	FRDA
187,REACTOME_SIGNALLING_BY_NGF	SRR6078299	0.008549880857470094	26	1594169	F4230	FRDA
188,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	SRR6078299	-0.011671273788662917	26	1594169	F4230	FRDA
189,PID_PI3KCIAKTPATHWAY	SRR6078299	0.010248784195650866	26	1594169	F4230	FRDA
190,KEGG_PURINE_METABOLISM	SRR6078299	5.498656622077737e-4	26	1594169	F4230	FRDA
191,PID_MYC_REPRESSPATHWAY	SRR6078299	-0.007795103487110863	26	1594169	F4230	FRDA
192,SVM NK cells activated	SRR6078299	-0.02447928606782462	26	1594169	F4230	FRDA
193,REACTOME_SIGNALING_BY_SCF_KIT	SRR6078299	0.0023778112396376193	26	1594169	F4230	FRDA
194,REACTOME_DNA_REPAIR	SRR6078299	-0.001167981934735658	26	1594169	F4230	FRDA
LV 195	SRR6078299	0.019201561166041804	26	1594169	F4230	FRDA
LV 196	SRR6078299	-0.007757976170702606	26	1594169	F4230	FRDA
LV 197	SRR6078299	0.008947527007886752	26	1594169	F4230	FRDA
198,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078299	-0.01669680780598721	26	1594169	F4230	FRDA
199,REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	SRR6078299	0.02792377429479681	26	1594169	F4230	FRDA
200,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078299	0.02347022220539601	26	1594169	F4230	FRDA
201,PID_FOXOPATHWAY	SRR6078299	4.471209289840153e-4	26	1594169	F4230	FRDA
LV 202	SRR6078299	0.01822458688840459	26	1594169	F4230	FRDA
203,PID_P53DOWNSTREAMPATHWAY	SRR6078299	0.010857498593963979	26	1594169	F4230	FRDA
204,SVM T cells CD4 memory resting	SRR6078299	-0.031621605818994834	26	1594169	F4230	FRDA
205,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	SRR6078299	0.026877306028712498	26	1594169	F4230	FRDA
206,REACTOME_ION_CHANNEL_TRANSPORT	SRR6078299	-7.812951854002222e-4	26	1594169	F4230	FRDA
207,REACTOME_OPIOID_SIGNALLING	SRR6078299	0.01073782796386882	26	1594169	F4230	FRDA
208,KEGG_FOCAL_ADHESION	SRR6078299	-0.009565128060145816	26	1594169	F4230	FRDA
209,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078299	0.01282341395092447	26	1594169	F4230	FRDA
210,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	0.053348668636524016	26	1594169	F4230	FRDA
211,KEGG_ERBB_SIGNALING_PATHWAY	SRR6078299	0.0047493368503103185	26	1594169	F4230	FRDA
212,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	SRR6078299	0.011108192753422322	26	1594169	F4230	FRDA
213,REACTOME_AXON_GUIDANCE	SRR6078299	-0.031029356854713672	26	1594169	F4230	FRDA
214,DMAP_BCELLA1	SRR6078299	-0.02857220488440346	26	1594169	F4230	FRDA
215,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	SRR6078299	-0.003184022924971249	26	1594169	F4230	FRDA
216,REACTOME_IMMUNE_SYSTEM	SRR6078299	-0.0020445771436986087	26	1594169	F4230	FRDA
217,KEGG_ALZHEIMERS_DISEASE	SRR6078299	0.004005730928748635	26	1594169	F4230	FRDA
218,REACTOME_CELL_CYCLE_MITOTIC	SRR6078299	0.005587359533936394	26	1594169	F4230	FRDA
LV 219	SRR6078299	0.0210241046738184	26	1594169	F4230	FRDA
220,KEGG_PROTEASOME	SRR6078299	-0.0023965905883566404	26	1594169	F4230	FRDA
221,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	SRR6078299	0.006932385905804748	26	1594169	F4230	FRDA
222,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	SRR6078299	0.015453883578601427	26	1594169	F4230	FRDA
223,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078299	0.1376496089964531	26	1594169	F4230	FRDA
224,SVM Monocytes	SRR6078299	0.019581490426383363	26	1594169	F4230	FRDA
LV 225	SRR6078299	-0.004626956649657527	26	1594169	F4230	FRDA
226,REACTOME_GPCR_DOWNSTREAM_SIGNALING	SRR6078299	0.01487927438365802	26	1594169	F4230	FRDA
227,PID_HIF1_TFPATHWAY	SRR6078299	-0.03181889403272805	26	1594169	F4230	FRDA
228,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078299	-0.0074578074999081855	26	1594169	F4230	FRDA
229,REACTOME_METABOLISM_OF_RNA	SRR6078299	0.014861329381823893	26	1594169	F4230	FRDA
230,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078299	-0.0010427540341039377	26	1594169	F4230	FRDA
231,SVM Plasma cells	SRR6078299	0.011580097301254581	26	1594169	F4230	FRDA
232,KEGG_JAK_STAT_SIGNALING_PATHWAY	SRR6078299	-0.006802324914719927	26	1594169	F4230	FRDA
233,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078299	0.05395639380035828	26	1594169	F4230	FRDA
234,REACTOME_IMMUNE_SYSTEM	SRR6078299	0.011662057635847174	26	1594169	F4230	FRDA
235,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	SRR6078299	0.011174999226495369	26	1594169	F4230	FRDA
LV 236	SRR6078299	-0.004396986433840188	26	1594169	F4230	FRDA
237,REACTOME_CELL_CYCLE	SRR6078299	0.028730458774767882	26	1594169	F4230	FRDA
238,REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	SRR6078299	0.010100279035269843	26	1594169	F4230	FRDA
LV 239	SRR6078299	-0.017037179146648887	26	1594169	F4230	FRDA
240,REACTOME_METABOLISM_OF_PROTEINS	SRR6078299	-0.012916888840752785	26	1594169	F4230	FRDA
241,REACTOME_SEMAPHORIN_INTERACTIONS	SRR6078299	5.839729822585402e-4	26	1594169	F4230	FRDA
LV 242	SRR6078299	0.03536746396174156	26	1594169	F4230	FRDA
LV 243	SRR6078299	5.538383374094282e-4	26	1594169	F4230	FRDA
LV 244	SRR6078299	0.008707594299635224	26	1594169	F4230	FRDA
LV 245	SRR6078299	0.021528503955416355	26	1594169	F4230	FRDA
246,KEGG_CHEMOKINE_SIGNALING_PATHWAY	SRR6078299	-9.015011270048073e-4	26	1594169	F4230	FRDA
247,PID_MYC_ACTIVPATHWAY	SRR6078299	0.020311779395999107	26	1594169	F4230	FRDA
248,REACTOME_METABOLISM_OF_RNA	SRR6078299	0.00756591878065755	26	1594169	F4230	FRDA
249,KEGG_RIBOSOME	SRR6078299	0.03279953024843329	26	1594169	F4230	FRDA
LV 250	SRR6078299	0.02978256426145864	26	1594169	F4230	FRDA
251,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	SRR6078299	-0.003375364373149804	26	1594169	F4230	FRDA
LV 252	SRR6078299	-0.0033744608697888184	26	1594169	F4230	FRDA
253,KEGG_AXON_GUIDANCE	SRR6078299	0.008536487264805903	26	1594169	F4230	FRDA
254,DMAP_ERY3	SRR6078299	-0.021621397862759295	26	1594169	F4230	FRDA
LV 255	SRR6078299	0.002426836694528883	26	1594169	F4230	FRDA
256,REACTOME_ER_PHAGOSOME_PATHWAY	SRR6078299	-0.004034086710483364	26	1594169	F4230	FRDA
257,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	SRR6078299	0.016724156339901024	26	1594169	F4230	FRDA
LV 258	SRR6078299	-0.016425036787370676	26	1594169	F4230	FRDA
259,REACTOME_METABOLISM_OF_NUCLEOTIDES	SRR6078299	-0.016189195376765296	26	1594169	F4230	FRDA
260,REACTOME_CELL_CYCLE	SRR6078299	0.008094445689959484	26	1594169	F4230	FRDA
261,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	SRR6078299	0.028380790292299677	26	1594169	F4230	FRDA
LV 262	SRR6078299	0.0019363525290759986	26	1594169	F4230	FRDA
LV 263	SRR6078299	0.009336115134358189	26	1594169	F4230	FRDA
264,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	SRR6078299	0.03328745966104955	26	1594169	F4230	FRDA
265,MIPS_SPLICEOSOME	SRR6078299	0.016186931699481166	26	1594169	F4230	FRDA
266,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078299	0.0064405263062122286	26	1594169	F4230	FRDA
267,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078299	0.03353266402144094	26	1594169	F4230	FRDA
268,KEGG_ARGININE_AND_PROLINE_METABOLISM	SRR6078299	0.006822360360761271	26	1594169	F4230	FRDA
LV 269	SRR6078299	0.02396188403516406	26	1594169	F4230	FRDA
LV 270	SRR6078299	-0.013290910061913689	26	1594169	F4230	FRDA
271,REACTOME_DNA_REPAIR	SRR6078299	0.013178108935401216	26	1594169	F4230	FRDA
272,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078299	0.018257973332102318	26	1594169	F4230	FRDA
273,KEGG_WNT_SIGNALING_PATHWAY	SRR6078299	0.003433779086510362	26	1594169	F4230	FRDA
274,REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	SRR6078299	-0.007755366293653238	26	1594169	F4230	FRDA
LV 275	SRR6078299	0.02838387048944541	26	1594169	F4230	FRDA
LV 276	SRR6078299	-0.007879520496659666	26	1594169	F4230	FRDA
LV 277	SRR6078299	0.017624589216305265	26	1594169	F4230	FRDA
278,REACTOME_CELL_CYCLE	SRR6078299	0.022763956549066558	26	1594169	F4230	FRDA
279,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	SRR6078299	0.04379640621942956	26	1594169	F4230	FRDA
280,REACTOME_IMMUNE_SYSTEM	SRR6078299	0.019700948568907407	26	1594169	F4230	FRDA
LV 281	SRR6078299	6.998778680489914e-4	26	1594169	F4230	FRDA
282,REACTOME_CELL_CYCLE_MITOTIC	SRR6078299	0.01946447708472316	26	1594169	F4230	FRDA
283,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078299	0.006107437348377979	26	1594169	F4230	FRDA
284,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	SRR6078299	0.020766830239839863	26	1594169	F4230	FRDA
285,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	SRR6078299	0.021489933933406355	26	1594169	F4230	FRDA
LV 286	SRR6078299	-0.004450850337963558	26	1594169	F4230	FRDA
LV 287	SRR6078299	-0.0019187746228989805	26	1594169	F4230	FRDA
LV 288	SRR6078299	-0.008829021235763087	26	1594169	F4230	FRDA
289,PID_DELTANP63PATHWAY	SRR6078299	0.016352782675770002	26	1594169	F4230	FRDA
290,REACTOME_METABOLISM_OF_PROTEINS	SRR6078299	0.04660754562472698	26	1594169	F4230	FRDA
LV 291	SRR6078299	0.02917763353366165	26	1594169	F4230	FRDA
292,REACTOME_TRANSCRIPTION	SRR6078299	-0.02743866164319784	26	1594169	F4230	FRDA
293,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078299	0.003039485189850025	26	1594169	F4230	FRDA
LV 294	SRR6078299	-0.017846334782900247	26	1594169	F4230	FRDA
